@relation 'wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M6-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 3 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10_clusterMembership-weka.filters.unsupervised.attribute.ClusterMembership-I8-Wweka.clusterers.EM---I100-N-1-X13-max-1-ll-cv1.0E-6-ll-iter1.0E-6-M1.0E-6-K10-num-slots1-S100'

@attribute pCluster_3_0 numeric
@attribute pCluster_3_1 numeric
@attribute pCluster_4_0 numeric
@attribute pCluster_4_1 numeric
@attribute pCluster_4_2 numeric
@attribute pCluster_4_3 numeric
@attribute pCluster_5_0 numeric
@attribute pCluster_5_1 numeric
@attribute pCluster_5_2 numeric
@attribute pCluster_5_3 numeric
@attribute pCluster_5_4 numeric
@attribute pCluster_5_5 numeric
@attribute pCluster_5_6 numeric
@attribute pCluster_5_7 numeric
@attribute pCluster_5_8 numeric
@attribute pCluster_6_0 numeric
@attribute pCluster_6_1 numeric
@attribute pCluster_6_2 numeric
@attribute pCluster_6_3 numeric
@attribute pCluster_6_4 numeric
@attribute pCluster_6_5 numeric
@attribute pCluster_6_6 numeric
@attribute pCluster_6_7 numeric
@attribute pCluster_6_8 numeric
@attribute pCluster_7_0 numeric
@attribute pCluster_7_1 numeric
@attribute pCluster_7_2 numeric
@attribute pCluster_7_3 numeric
@attribute pCluster_7_4 numeric
@attribute pCluster_7_5 numeric
@attribute pCluster_7_6 numeric
@attribute pCluster_7_7 numeric
@attribute pCluster_7_8 numeric
@attribute pCluster_8_0 numeric
@attribute pCluster_8_1 numeric
@attribute pCluster_8_2 numeric
@attribute pCluster_9_0 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
0.000017,0.011651,0.018845,0.00874,0.002094,0.001679,0.00028,0.003066,0.006591,0.000077,0,0.000823,0.441267,0.002012,0.004827,0,0,0,0.000015,0.341418,0.14398,0,0,0.001514,0,0.000311,0.010672,0,0.000004,0.000034,0,0,0,0.000076,0,0.000005,0,5
0,0.004305,0.000074,0.001758,0.011146,0.000005,0.017881,0.420668,0.000025,0.000069,0,0.002052,0.001557,0,0.000367,0.000002,0.455163,0.000002,0.000253,0.006056,0.004792,0.000578,0.035296,0.000026,0.000011,0.000187,0,0.000015,0.000009,0,0,0,0.000025,0.000108,0,0.037569,0,6
0.000001,0.00074,0.000004,0.030975,0.000637,0.000006,0.000104,0.000105,0.000329,0.000835,0.012948,0.485968,0.002265,0.017749,0.000778,0.000024,0.000002,0.124457,0.080279,0.004457,0.001975,0.025468,0.004106,0.095306,0,0.000001,0,0.013785,0.084087,0,0.000002,0.003823,0.000012,0.002987,0.003654,0.001096,0.001033,5
0,0.000042,0,0.00167,0.000021,0,0.000001,0.000141,0.002126,0.000038,0.846704,0.018515,0.000116,0.000174,0.000003,0,0.000001,0.010936,0.113007,0.000236,0.000069,0.00048,0.000006,0.002801,0,0,0,0.000083,0.002134,0,0,0.000132,0.00002,0.000007,0.000373,0.000049,0.000114,5
0.000001,0.000085,0,0.00357,0.000018,0.000001,0,0.000155,0.006304,0.000089,0.722791,0.025928,0.000234,0.000317,0.000003,0,0,0.01881,0.211143,0.000565,0.000067,0.000326,0.000003,0.004205,0,0,0,0.000061,0.003853,0,0,0.000184,0.000018,0.000009,0.000774,0.000113,0.000374,5
0,0.000168,0,0.00011,0.000692,0.000003,0.000016,0.061389,0.001235,0.000014,0,0.003332,0.000049,0,0,0,0.122365,0.000154,0.013494,0.000075,0.000008,0.000186,0.000001,0.000026,0.78905,0,0,0,0.000002,0,0,0,0.005358,0,0.000003,0.002269,0,7
0,0.000168,0,0.00011,0.000692,0.000003,0.000016,0.061389,0.001235,0.000014,0,0.003332,0.000049,0,0,0,0.122365,0.000154,0.013494,0.000075,0.000008,0.000186,0.000001,0.000026,0.78905,0,0,0,0.000002,0,0,0,0.005358,0,0.000003,0.002269,0,7
0,0.000168,0,0.00011,0.000692,0.000003,0.000016,0.061389,0.001235,0.000014,0,0.003332,0.000049,0,0,0,0.122365,0.000154,0.013494,0.000075,0.000008,0.000186,0.000001,0.000026,0.78905,0,0,0,0.000002,0,0,0,0.005358,0,0.000003,0.002269,0,7
0,0.000168,0,0.00011,0.000692,0.000003,0.000016,0.061389,0.001235,0.000014,0,0.003332,0.000049,0,0,0,0.122365,0.000154,0.013494,0.000075,0.000008,0.000186,0.000001,0.000026,0.78905,0,0,0,0.000002,0,0,0,0.005358,0,0.000003,0.002269,0,7
0,0.000168,0,0.00011,0.000692,0.000003,0.000016,0.061389,0.001235,0.000014,0,0.003332,0.000049,0,0,0,0.122365,0.000154,0.013494,0.000075,0.000008,0.000186,0.000001,0.000026,0.78905,0,0,0,0.000002,0,0,0,0.005358,0,0.000003,0.002269,0,7
0,0.002327,0.000084,0.004233,0.070344,0.000021,0.281903,0.000003,0,0.000051,0,0.294784,0.004501,0,0.075245,0.000016,0.000085,0.000482,0.000002,0.002015,0.016892,0.105307,0.082444,0.032145,0,0.001731,0,0.012108,0.001284,0,0.000106,0.000001,0,0.005431,0.000002,0.006451,0.000001,5
0,0.000271,0.000006,0.000279,0.002507,0,0.005474,0,0,0,0,0.04328,0.00021,0,0.000003,0,0.000399,0.219089,0,0.000231,0.000091,0.192698,0.059061,0.016244,0,0.00002,0,0.021709,0.000648,0,0.133049,0.198157,0.076954,0.008068,0.020995,0.000555,0.000003,6
0,0.000079,0,0.000303,0.000014,0,0.000004,0,0,0.000001,0,0.014954,0.000044,0,0,0,0,0.395807,0,0.00015,0.000001,0.000548,0.000437,0.001117,0,0,0,0.000043,0.001514,0,0.000071,0.524082,0.000504,0.000266,0.058535,0.001108,0.000418,7
0,0.000168,0,0.00011,0.000692,0.000003,0.000016,0.061389,0.001235,0.000014,0,0.003332,0.000049,0,0,0,0.122365,0.000154,0.013494,0.000075,0.000008,0.000186,0.000001,0.000026,0.78905,0,0,0,0.000002,0,0,0,0.005358,0,0.000003,0.002269,0,7
0,0.00004,0.000003,0.001647,0.006554,0,0.020367,0,0,0,0,0.007418,0.000253,0,0.043519,0,0,0.000729,0,0.001762,0.151109,0.157448,0.000612,0.13185,0,0.022832,0.000002,0.325084,0.009764,0.000157,0.015983,0.000015,0.000001,0.101705,0.00005,0.000151,0.000944,5
0,0.002538,0.004122,0.007438,0.021493,0.000006,0.090764,0.000019,0,0.000012,0,0.09293,0.031772,0.00036,0.201175,0,0.000006,0.000131,0.000007,0.006829,0.374535,0.010633,0.000665,0.070532,0,0.043174,0.000042,0.002678,0.000729,0.000602,0.000153,0,0,0.036417,0.000001,0.000075,0.00016,6
0,0.000957,0.000314,0.010426,0.008138,0.000009,0.021475,0.000002,0,0.000011,0,0.149306,0.011595,0.000306,0.084135,0,0.000001,0.00269,0.000054,0.005112,0.086482,0.057263,0.000166,0.404163,0,0.004297,0.003125,0.0746,0.005674,0.000002,0.004212,0.000101,0,0.05992,0.000063,0.000342,0.005059,7
0.000002,0.000037,0.000001,0.013192,0.00061,0,0.00042,0.000004,0.000786,0.000013,0.000338,0.030059,0.000778,0.439391,0.005035,0,0,0.003326,0.017845,0.005257,0.05489,0.017844,0.000013,0.258559,0,0.000048,0.000003,0.029209,0.114614,0.000006,0.000001,0.0001,0.000001,0.007041,0.000313,0.000005,0.000258,6
0,0.000057,0.000007,0.001942,0.00628,0,0.041781,0,0,0,0,0.011395,0.000284,0.000007,0.079172,0,0.000003,0.000313,0.000004,0.000808,0.219123,0.137913,0.004107,0.03266,0,0.027125,0,0.380829,0.004705,0.002422,0.002195,0.000001,0.000002,0.046335,0.000013,0.000032,0.000487,6
0,0.000124,0,0.000688,0.000094,0,0.000151,0.000001,0,0.000006,0,0.080795,0.000103,0,0,0,0.000047,0.441124,0.000134,0.000148,0.000004,0.006239,0.01355,0.002529,0,0,0,0.000666,0.003281,0,0.000109,0.397998,0.00625,0.000529,0.044686,0.000733,0.000011,7
0.000042,0.00005,0,0.008369,0.000083,0,0,0.000087,0.728918,0.000004,0.000004,0.000989,0.000127,0,0.000001,0,0.000001,0.000089,0.234298,0.005094,0.016689,0.000054,0,0.0009,0,0,0,0.000001,0.002885,0.001269,0,0,0.000034,0,0.000003,0,0.000007,5
0,0.001896,0.000007,0.013854,0.077607,0.000019,0.013801,0.121361,0.017942,0.000138,0.000017,0.193857,0.002435,0.000661,0.024465,0.000004,0.017477,0.00105,0.170577,0.003232,0.117372,0.126574,0.000715,0.019105,0.036482,0.000002,0,0.005998,0.001541,0.000007,0,0,0.000107,0.000026,0.000007,0.031652,0.000012,6
0,0.000339,0.000106,0.001539,0.015778,0,0.056689,0,0,0,0,0.015855,0.001153,0,0.037596,0,0.00001,0.000748,0,0.001324,0.197873,0.18051,0.004767,0.049322,0,0.086164,0,0.201486,0.001017,0.000668,0.046361,0.000005,0.000005,0.099069,0.000024,0.000026,0.001564,7
0,0.000709,0.000426,0.002214,0.0112,0,0.026026,0,0,0,0,0.007348,0.003418,0,0.03526,0,0.000002,0.00034,0,0.004243,0.270214,0.049852,0.000136,0.068693,0,0.210621,0.000281,0.080074,0.000555,0.001072,0.056979,0.000001,0.000002,0.164967,0.000021,0.00003,0.005315,7
0.000042,0.00005,0,0.008369,0.000083,0,0,0.000087,0.728918,0.000004,0.000004,0.000989,0.000127,0,0.000001,0,0.000001,0.000089,0.234298,0.005094,0.016689,0.000054,0,0.0009,0,0,0,0.000001,0.002885,0.001269,0,0,0.000034,0,0.000003,0,0.000007,5
0,0.000614,0.000005,0.005792,0.012155,0.000001,0.024658,0,0,0,0,0.007049,0.000952,0,0.700417,0,0.000001,0.000006,0,0.003955,0.206136,0.006719,0.000433,0.003098,0,0.014032,0.000001,0.006811,0.001156,0.00011,0.000003,0,0,0.005197,0,0.000094,0.000603,5
0,0.000086,0.000002,0.000597,0.001,0,0.001268,0,0,0,0,0.033095,0.0002,0,0.000046,0,0.000004,0.188414,0,0.000328,0.000614,0.142727,0.002592,0.068172,0,0.000022,0,0.062738,0.00304,0,0.14729,0.302197,0.004507,0.018923,0.0196,0.000215,0.002319,6
0,0.028521,0.013796,0.004316,0.018118,0.005187,0.224357,0.000315,0,0.064687,0,0.275215,0.073791,0,0.000219,0.092706,0.000086,0.000003,0,0.014288,0.000093,0.000167,0.152351,0.001272,0,0.000993,0,0.000002,0.00012,0,0,0,0,0.000485,0,0.028911,0,5
0,0.001281,0.000011,0.000163,0.029959,0.000004,0.040297,0,0,0,0,0.052445,0.000737,0,0.000007,0,0.004435,0.124358,0,0.000521,0.000064,0.35995,0.015017,0.028016,0,0.000014,0,0.003408,0.000058,0,0.124894,0.031509,0.160355,0.00287,0.012097,0.007532,0,6
0,0.000477,0.000002,0.004831,0.004104,0.000009,0.00297,0.000002,0,0.000013,0,0.25317,0.001763,0.000001,0.00291,0,0.000006,0.13376,0.000402,0.001532,0.00182,0.184279,0.000336,0.279935,0,0.000004,0.000016,0.050551,0.00689,0,0.003526,0.045934,0.000314,0.006665,0.006833,0.000549,0.006399,5
0,0.000877,0.000019,0.000145,0.0066,0.000014,0.084044,0.001121,0,0.000035,0,0.1106,0.001123,0,0,0.000003,0.404216,0.058469,0.000089,0.000254,0.000004,0.025443,0.031507,0.003674,0,0.000001,0,0.000086,0.000027,0,0.000331,0.00498,0.20971,0.000298,0.009665,0.046665,0,6
0,0.000877,0.000019,0.000145,0.0066,0.000014,0.084044,0.001121,0,0.000035,0,0.1106,0.001123,0,0,0.000003,0.404216,0.058469,0.000089,0.000254,0.000004,0.025443,0.031507,0.003674,0,0.000001,0,0.000086,0.000027,0,0.000331,0.00498,0.20971,0.000298,0.009665,0.046665,0,6
0,0.00219,0.000483,0.000124,0.000573,0.000444,0.000036,0,0,0,0,0.003104,0.080761,0,0,0,0,0.042229,0,0.028208,0.000016,0.000084,0,0.355745,0,0.000001,0.294812,0,0.000003,0,0.02517,0.061207,0.000025,0.008286,0.0965,0,0,8
0,0.000976,0.000015,0.000143,0.002887,0.000001,0.001289,0,0,0,0,0.029987,0.000395,0,0,0,0.000382,0.402618,0,0.000433,0.000012,0.053744,0.01484,0.011195,0,0.000002,0,0.00082,0.00011,0,0.04009,0.278281,0.102033,0.002314,0.042239,0.015193,0,6
0,0.000583,0.000036,0.008823,0.025564,0.000003,0.035421,0.005184,0.00025,0.000064,0.000735,0.264911,0.002391,0.040688,0.051763,0.000002,0.000576,0.002772,0.028077,0.001523,0.129542,0.225219,0.006032,0.079742,0.000001,0.000125,0,0.075929,0.005053,0.00003,0.000002,0.000006,0.000009,0.001483,0.000024,0.00731,0.000124,5
0,0.001177,0.000001,0.002718,0.011183,0.000008,0.00486,0,0,0.000001,0,0.14285,0.002508,0,0.001436,0,0.000006,0.171097,0.000001,0.002375,0.000643,0.230527,0.000019,0.242807,0,0.000003,0.000024,0.009521,0.001408,0,0.020861,0.12057,0.004813,0.003942,0.017995,0,0.006647,6
0,0.000525,0,0.001542,0.0059,0.000003,0.002787,0,0,0,0,0.098814,0.000818,0,0.000396,0,0.000007,0.234162,0.000001,0.001082,0.00032,0.22293,0.000068,0.133306,0,0.000001,0.000002,0.013261,0.001637,0,0.021074,0.220025,0.008669,0.003048,0.02363,0.000004,0.005988,6
0,0.000892,0.000372,0.000056,0.008685,0.000041,0.004486,0,0,0.000001,0,0.022905,0.018112,0,0.000002,0,0.000057,0.232048,0,0.002317,0.000139,0.004769,0.000007,0.237889,0,0.000001,0.000162,0,0.000003,0,0.082719,0.272808,0.001744,0.00616,0.103504,0.000118,0,6
0,0.001126,0.000218,0.004011,0.012032,0.000002,0.030308,0.000242,0,0.000095,0,0.501907,0.005986,0.000133,0.004798,0.000006,0.00029,0.023935,0.000725,0.001283,0.010464,0.174995,0.06257,0.121511,0,0.000201,0,0.022732,0.002313,0,0.001237,0.001407,0.000015,0.0149,0.00038,0.000168,0.000008,5
0,0.00063,0.000007,0.002964,0.026234,0.000004,0.031302,0.060725,0.000285,0.000013,0.000254,0.180069,0.001445,0.000023,0.001695,0,0.05273,0.032736,0.140278,0.000792,0.01428,0.304562,0.001032,0.04148,0.000235,0.000003,0,0.017463,0.00074,0.000007,0.000003,0.000122,0.065906,0.000312,0.001234,0.02024,0.000197,6
0,0.000892,0.000372,0.000056,0.008685,0.000041,0.004486,0,0,0.000001,0,0.022905,0.018112,0,0.000002,0,0.000057,0.232048,0,0.002317,0.000139,0.004769,0.000007,0.237889,0,0.000001,0.000162,0,0.000003,0,0.082719,0.272808,0.001744,0.00616,0.103504,0.000118,0,6
0,0.000608,0.000762,0.000072,0.022873,0.000002,0.048289,0.283777,0.000011,0.000023,0.000011,0.017277,0.009508,0,0.000003,0,0.594626,0.003895,0.001098,0.001125,0.001708,0.002376,0.000609,0.005809,0,0.000002,0,0,0.000001,0.000001,0,0.000004,0.004532,0.000168,0.000804,0.000027,0,6
0,0.000049,0.000004,0.000625,0.003744,0,0.025489,0,0,0,0,0.023179,0.000166,0,0.001932,0,0.00004,0.007777,0.000003,0.000208,0.012494,0.403345,0.018994,0.034567,0,0.00181,0,0.375674,0.00227,0.000004,0.055035,0.001147,0.000679,0.0302,0.000459,0.000002,0.000105,7
0,0.00027,0.000022,0.00056,0.017306,0,0.262414,0.004097,0,0.000008,0,0.057607,0.000437,0,0.000681,0.000001,0.098282,0.002083,0.000688,0.000203,0.00267,0.296441,0.175029,0.006588,0,0.000289,0,0.060264,0.000206,0,0.000263,0.000007,0.005863,0.001886,0.00009,0.005745,0,6
0.000002,0.001519,0.000092,0.00566,0.005784,0.000067,0.000714,0.177422,0.058207,0.000036,0.000223,0.06621,0.016574,0.001864,0.000268,0,0.001079,0.008984,0.487761,0.005937,0.015032,0.007055,0,0.106496,0.017179,0,0.009767,0.000146,0.000202,0.000002,0,0.000014,0.004,0.000049,0.00066,0.000888,0.000106,6
0,0.001707,0.000625,0.000974,0.103,0.000022,0.280339,0.170658,0.000032,0.000231,0,0.14536,0.008108,0.000009,0.002165,0.000017,0.130049,0.000932,0.002849,0.001374,0.015654,0.065278,0.018201,0.022121,0.000025,0.000081,0,0.000356,0.000046,0,0.000001,0,0.00004,0.000446,0.000016,0.029285,0,4
0,0.023561,0,0.000072,0,0.025201,0,0,0,0.227201,0,0,0.000113,0,0,0.723627,0,0,0,0.000225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.000132,0.002228,0.000391,0.003897,0.000077,0.00023,0,0.026664,0.616338,0.000404,0.000043,0.010293,0.059021,0.00001,0,0,0.000004,0.003562,0.230616,0.024374,0.000296,0.000006,0,0.020663,0.000016,0,0.000147,0,0.00003,0,0,0.000002,0.000037,0.000001,0.000517,0.000004,0,5
0.000132,0.002228,0.000391,0.003897,0.000077,0.00023,0,0.026664,0.616338,0.000404,0.000043,0.010293,0.059021,0.00001,0,0,0.000004,0.003562,0.230616,0.024374,0.000296,0.000006,0,0.020663,0.000016,0,0.000147,0,0.00003,0,0,0.000002,0.000037,0.000001,0.000517,0.000004,0,5
0.000132,0.002228,0.000391,0.003897,0.000077,0.00023,0,0.026664,0.616338,0.000404,0.000043,0.010293,0.059021,0.00001,0,0,0.000004,0.003562,0.230616,0.024374,0.000296,0.000006,0,0.020663,0.000016,0,0.000147,0,0.00003,0,0,0.000002,0.000037,0.000001,0.000517,0.000004,0,5
0,0.00101,0.048247,0.000023,0.115107,0.00043,0.291682,0.000263,0,0.000943,0,0.036303,0.163929,0,0.000007,0.000021,0.001838,0.005876,0.000001,0.00827,0.000936,0.001653,0.001298,0.309931,0,0.000044,0,0,0,0,0.000447,0.000193,0.000001,0.009161,0.00175,0.000637,0,4
0.00002,0.000576,0.000128,0.062758,0.000073,0.000299,0.000501,0,0.000011,0.000002,0,0.002689,0.044467,0,0.005284,0,0,0.000013,0.000031,0.188251,0.004216,0.000171,0,0.451376,0,0.030149,0.055757,0.03182,0.017037,0,0.00026,0,0,0.104083,0.000027,0,0.000001,6
0.000132,0.002228,0.000391,0.003897,0.000077,0.00023,0,0.026664,0.616338,0.000404,0.000043,0.010293,0.059021,0.00001,0,0,0.000004,0.003562,0.230616,0.024374,0.000296,0.000006,0,0.020663,0.000016,0,0.000147,0,0.00003,0,0,0.000002,0.000037,0.000001,0.000517,0.000004,0,5
0,0.000067,0.000005,0.000251,0.006314,0,0.044071,0,0,0,0,0.01869,0.000105,0,0.000618,0,0.000093,0.003737,0,0.000135,0.002272,0.427635,0.09396,0.018576,0,0.001485,0,0.292725,0.000676,0,0.072265,0.000332,0.000274,0.014939,0.000146,0.000629,0.000001,6
0,0.000392,0.000001,0.000218,0.000038,0.000001,0.000031,0.000006,0,0.000009,0,0.063452,0.000385,0,0,0,0.000164,0.541995,0.000074,0.000131,0,0.000151,0.000672,0.000471,0,0,0,0,0.000112,0,0.000003,0.331148,0.001718,0.000043,0.057217,0.001562,0.000004,6
0,0.006267,0.061658,0.000053,0.189858,0,0.056913,0,0,0,0,0.000448,0.064253,0,0.000094,0,0.000081,0.000032,0,0.047279,0.168175,0.000711,0.000495,0.006822,0,0.3272,0,0,0,0.000022,0.000413,0,0,0.069215,0.00001,0,0,4
0,0.000656,0.000248,0.003924,0.006848,0,0.009554,0.016852,0.000202,0.000008,0.000226,0.07588,0.008686,0.673815,0.006134,0,0.00045,0.001632,0.012002,0.001749,0.104473,0.024978,0.000105,0.046847,0,0.000181,0,0.002023,0.000453,0.000161,0.000002,0.000006,0.000036,0.001785,0.000048,0,0.000032,5
0,0.000933,0.000143,0.003769,0.02664,0.000001,0.108184,0.000007,0,0.000001,0,0.021338,0.003143,0.000019,0.328099,0,0.000051,0.000079,0.000004,0.002719,0.372624,0.036835,0.001755,0.015977,0,0.030458,0.000007,0.023912,0.000464,0.001901,0.000187,0,0,0.018975,0.000002,0.001193,0.000581,6
0,0.001029,0.000094,0.001688,0.068796,0.000001,0.437315,0.000157,0,0.000003,0,0.034853,0.001745,0.000001,0.082402,0,0.005361,0.000197,0.000015,0.001215,0.106236,0.133895,0.061583,0.008064,0,0.009365,0,0.024853,0.000181,0.000038,0.000185,0,0.000009,0.008259,0.000004,0.012452,0.000002,6
0,0.007428,0.000121,0.009402,0.011981,0.000154,0.002538,0,0,0.000033,0,0.341398,0.027364,0,0.007304,0,0,0.039179,0,0.014714,0.003421,0.034284,0.000298,0.449359,0,0.000059,0.000134,0.001951,0.002511,0,0.007963,0.003899,0,0.030689,0.000958,0.000302,0.002556,6
0,0.00148,0.001836,0.000049,0.118448,0.000066,0.199805,0.000002,0,0.000002,0,0.02501,0.052084,0,0.000013,0,0.004536,0.090805,0,0.005489,0.001849,0.012973,0.000028,0.334012,0,0.000025,0.000018,0,0.000001,0,0.061269,0.011587,0.006629,0.011831,0.059949,0.000206,0,6
0,0.000174,0.000024,0.000386,0.012693,0,0.165225,0.000005,0,0.000003,0,0.059096,0.000367,0,0.001342,0.000001,0.001624,0.002902,0.000006,0.000159,0.002249,0.383562,0.188364,0.018907,0,0.000978,0,0.135621,0.00035,0,0.014586,0.000109,0.000183,0.008084,0.000077,0.002923,0,6
0,0.001022,0.000106,0.000138,0.009378,0.000002,0.005791,0.437823,0.000033,0.00001,0,0.001042,0.002404,0,0.000011,0,0.531819,0.000035,0.000347,0.002608,0.003335,0.00015,0.000416,0.000092,0.000005,0.000002,0,0,0,0.000008,0,0,0.000329,0.000031,0.000011,0.003052,0,5
0.000002,0.000035,0.000001,0.01272,0.001013,0,0.003033,0.000001,0.00001,0.000001,0,0.028539,0.000788,0.001956,0.003867,0,0,0.011912,0.002814,0.006557,0.088354,0.073152,0.000063,0.345379,0,0.0009,0,0.119824,0.209474,0.000101,0.000323,0.001824,0.00012,0.083009,0.003928,0,0.0003,7
0.000001,0.001224,0.000002,0.003088,0.008932,0.000016,0.000313,0.219688,0.04794,0.000011,0.000001,0.027762,0.001988,0.000002,0.000116,0,0.020359,0.00248,0.273459,0.002108,0.00647,0.004845,0,0.00458,0.358412,0,0.000001,0.000019,0.000066,0.000002,0,0,0.015367,0.000001,0.000091,0.000608,0.000048,5
0.000001,0.001411,0.000002,0.004248,0.010953,0.000013,0.000459,0.247497,0.049846,0.00001,0.000001,0.02557,0.001981,0.000006,0.000277,0,0.023203,0.00169,0.268751,0.00269,0.012204,0.006129,0.000001,0.004088,0.324303,0,0.000001,0.000041,0.000091,0.000008,0,0,0.013529,0.000002,0.000066,0.000847,0.000083,5
0,0.000278,0.000004,0.00038,0.008456,0,0.01372,0,0,0,0,0.019575,0.000201,0,0.000029,0,0.000585,0.110813,0,0.000433,0.001485,0.370585,0.008836,0.023196,0,0.000106,0,0.052974,0.000595,0.000001,0.126132,0.014872,0.216584,0.011076,0.012839,0.005331,0.000913,6
0,0.005293,0,0.000281,0,0.003682,0,0,0,0.383124,0,0.000001,0.000042,0,0,0.607374,0,0,0,0.000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0.000581,0.000022,0.000824,0.002037,0,0.007846,0.000085,0,0.000016,0,0.250646,0.001384,0,0.000008,0.000001,0.003872,0.3023,0.000299,0.000339,0.000107,0.080987,0.077361,0.019739,0,0.000004,0,0.002822,0.000695,0,0.004761,0.183884,0.029837,0.004425,0.025112,0.000007,0,6
0,0.000757,0.000001,0.000193,0.000111,0.000014,0.00115,0.092795,0.000003,0.000175,0,0.013015,0.000152,0,0,0.000008,0.806768,0.000503,0.001444,0.000166,0,0.000058,0.00192,0.000007,0.001575,0,0,0.000001,0.000017,0,0,0,0.025442,0,0.000104,0.053618,0,6
0,0.001252,0.000217,0.000749,0.129574,0.000012,0.340564,0.036707,0.000004,0.000018,0,0.099389,0.00748,0.000091,0.004615,0,0.108716,0.005462,0.001864,0.001394,0.033008,0.155804,0.002521,0.055874,0,0.000082,0,0.000686,0.000035,0.000003,0.000063,0.000008,0.001919,0.001529,0.000259,0.010102,0,5
0,0.000643,0.002537,0.000084,0.082701,0.000012,0.750915,0.002262,0,0.000047,0,0.037999,0.009701,0,0.000293,0.000003,0.032538,0.000792,0.00001,0.000824,0.003847,0.02369,0.015581,0.029065,0,0.000471,0,0.000015,0.000003,0,0.000309,0.000003,0.000014,0.003105,0.000046,0.002493,0,5
0,0.000643,0.002537,0.000084,0.082701,0.000012,0.750915,0.002262,0,0.000047,0,0.037999,0.009701,0,0.000293,0.000003,0.032538,0.000792,0.00001,0.000824,0.003847,0.02369,0.015581,0.029065,0,0.000471,0,0.000015,0.000003,0,0.000309,0.000003,0.000014,0.003105,0.000046,0.002493,0,5
0,0.000486,0.000002,0.000083,0.000013,0.000005,0.000001,0,0,0.000002,0,0.010141,0.000566,0,0,0,0,0.489157,0,0.000354,0,0.000027,0.000024,0.000909,0,0,0,0,0.000021,0,0.000036,0.371855,0.000114,0.000122,0.125313,0.00076,0.000008,6
0.000002,0.151478,0.000034,0.00272,0.080801,0,0.116213,0,0,0,0,0.014617,0.272682,0,0.000002,0,0.015508,0.001376,0,0.281735,0.001114,0.001266,0.004283,0.000278,0,0.004597,0,0,0.000015,0,0.000007,0.000001,0.028194,0.018367,0.004711,0,0,6
0,0.000343,0.000132,0.000142,0.005352,0,0.00513,0,0,0,0,0.022469,0.001266,0,0.000038,0,0.000058,0.070286,0,0.000382,0.001254,0.09817,0.001576,0.081374,0,0.000137,0,0.002963,0.000061,0,0.6311,0.049939,0.002257,0.020003,0.005438,0.000077,0.000051,7
0.000001,0.000035,0.327304,0.000001,0.000158,0.000039,0.000982,0,0,0,0,0.000012,0.392073,0,0,0,0,0.000008,0,0.032693,0.000229,0,0,0.185084,0,0.001886,0.001165,0,0,0,0.004048,0.000001,0,0.053766,0.000517,0,0,6
0,0.00047,0.000003,0.000151,0.000099,0,0.000058,0,0,0.000001,0,0.027961,0.000224,0,0,0,0.000043,0.4084,0,0.00019,0.000001,0.001731,0.010251,0.001145,0,0,0,0.000024,0.000159,0,0.001064,0.483143,0.006911,0.000622,0.057253,0.000096,0,6
0,0.000425,0.000095,0.000298,0.000584,0.000001,0.000787,0.000029,0,0.000005,0,0.064492,0.004681,0,0.000001,0,0.000151,0.353671,0.000128,0.00058,0.000091,0.003831,0.000101,0.039581,0,0,0,0.000019,0.000069,0,0.003621,0.441292,0.005194,0.003197,0.077055,0.000009,0.000011,6
0,0.000343,0.000132,0.000142,0.005352,0,0.00513,0,0,0,0,0.022469,0.001266,0,0.000038,0,0.000058,0.070286,0,0.000382,0.001254,0.09817,0.001576,0.081374,0,0.000137,0,0.002963,0.000061,0,0.6311,0.049939,0.002257,0.020003,0.005438,0.000077,0.000051,7
0,0.000348,0.00009,0.000163,0.0056,0,0.005682,0,0,0,0,0.028013,0.000989,0,0.000038,0,0.000079,0.083291,0,0.000345,0.00099,0.134452,0.0037,0.072125,0,0.000114,0,0.005215,0.000089,0,0.572964,0.058554,0.002946,0.01833,0.005678,0.000167,0.000039,7
0,0.000191,0.000002,0.000149,0.000232,0,0.000285,0,0,0.000001,0,0.041302,0.000198,0,0,0,0.000103,0.358169,0.000001,0.000103,0.000004,0.008362,0.006956,0.004165,0,0,0,0.000255,0.000185,0,0.004359,0.524853,0.010099,0.000923,0.037984,0.001113,0.000003,6
0.000033,0.002476,0.008902,0.0015,0.004051,0.000195,0.000133,0.41379,0.179556,0.000066,0.000002,0.005343,0.198064,0.002623,0.000008,0,0.000383,0.000386,0.038376,0.04818,0.030615,0.000059,0,0.063186,0.000369,0,0.001445,0,0.000004,0.000034,0,0,0.000081,0.000016,0.000111,0.00001,0,5
