@relation wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R12_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A6-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
0.009662,-0.023943,-0.011864,0.021796,-0.018182,-0.008914,5
-0.00783,0.00344,0.029198,-0.000146,-0.015631,0.006242,7
-0.031199,-0.019785,-0.005827,0.001807,-0.018201,0.00557,8
-0.015933,-0.005236,0.021893,0.024538,-0.018892,0.00466,7
-0.009552,0.00465,0.012067,0.016794,0.018835,-0.004269,6
-0.015973,-0.005947,0.022718,0.025845,-0.018152,0.004382,7
0.037214,-0.023416,-0.014674,-0.004209,-0.008149,-0.006723,5
0.003268,-0.017645,-0.012923,0.005012,-0.007615,-0.005066,7
0.012385,0.000842,0.020526,-0.022423,0.004483,0.030413,6
-0.010579,-0.015602,-0.003197,0.008956,-0.01706,0.021176,8
0.012385,0.000842,0.020526,-0.022423,0.004483,0.030413,6
-0.003916,-0.004905,0.003277,0.00936,-0.021346,0.01725,7
0.012385,0.000842,0.020526,-0.022423,0.004483,0.030413,6
-0.012375,0.018328,-0.019926,0.005821,0.012522,-0.00954,5
0.007751,-0.02979,0.011202,0.00192,-0.004618,0.005316,5
-0.010579,-0.015602,-0.003197,0.008956,-0.01706,0.021176,8
-0.006984,0.000438,0.013056,0.021812,0.00367,0.003975,7
0.003268,-0.017645,-0.012923,0.005012,-0.007615,-0.005066,7
-0.003916,-0.004905,0.003277,0.00936,-0.021346,0.01725,7
-0.014022,0.000877,0.011432,-0.000563,0.001434,-0.002518,7
0.012422,0.00057,0.020686,-0.022735,0.004365,0.030292,6
-0.015601,-0.00808,0.010923,0.001214,-0.003111,-0.006125,6
-0.012375,0.018328,-0.019926,0.005821,0.012522,-0.00954,5
-0.011051,0.007626,-0.010261,0.006884,0.009478,-0.014034,5
0.028973,-0.022315,-0.013266,0.013367,-0.001282,0.00031,5
0.015923,0.001327,-0.02451,0.009757,0.004933,0.000868,6
0.015923,0.001327,-0.02451,0.009757,0.004933,0.000868,6
0.015923,0.001327,-0.02451,0.009757,0.004933,0.000868,6
0.015923,0.001327,-0.02451,0.009757,0.004933,0.000868,6
-0.028709,-0.023745,0.010908,-0.011369,0.001154,-0.000288,6
-0.007871,-0.016605,-0.017504,-0.011417,0.022051,0.015351,5
-0.019084,-0.003457,0.007487,-0.011285,0.018472,-0.002876,5
-0.012177,-0.031593,0.028351,0.024361,-0.025713,-0.016081,5
0.008449,-0.000637,-0.006258,0.006436,0.021342,0.001037,5
-0.028488,-0.015087,-0.021854,-0.026566,0.006582,-0.011526,4
0.023949,0.029443,-0.005312,0.018229,0.007491,-0.012673,6
0.028973,-0.022315,-0.013266,0.013367,-0.001282,0.00031,5
-0.005935,0.016126,0.01491,0.008103,-0.006191,0.007526,7
-0.006628,0.011383,-0.011431,-0.010305,0.004683,-0.013276,5
-0.0068,0.009968,-0.010325,-0.012244,0.004484,-0.013318,5
0.003116,-0.00726,-0.008346,0.026044,-0.020239,0.005858,6
0.004665,0.000417,0.019387,0.007898,0.00429,0.005307,7
-0.00042,-0.005581,0.017461,0.010303,-0.034637,0.007908,7
0.00011,0.018447,-0.011754,0.000106,-0.006017,-0.019862,5
-0.009159,-0.009077,-0.003896,0.007753,-0.0028,0.026373,6
-0.013762,0.004572,0.015598,0.000706,-0.012927,0.007615,6
0.035511,-0.007834,0.009433,-0.001602,0.003904,-0.014863,5
-0.02396,-0.017502,0.007469,-0.033041,0.027126,-0.005886,5
-0.001636,0.005811,0.006392,0.021991,0.01122,-0.021817,6
0.013191,-0.021051,-0.01951,0.008547,0.008783,-0.000903,7
0.013191,-0.021051,-0.01951,0.008547,0.008783,-0.000903,7
0.013191,-0.021051,-0.01951,0.008547,0.008783,-0.000903,7
0.013191,-0.021051,-0.01951,0.008547,0.008783,-0.000903,7
0.013191,-0.021051,-0.01951,0.008547,0.008783,-0.000903,7
0.013191,-0.021051,-0.01951,0.008547,0.008783,-0.000903,7
-0.011359,-0.01833,-0.007273,-0.001873,0.032067,0.014867,6
0.023644,-0.011648,0.013858,-0.011134,0.007709,-0.002047,5
0.013191,-0.021051,-0.01951,0.008547,0.008783,-0.000903,7
0.006965,-0.000944,0.007784,0.019288,0.005747,-0.028487,5
-0.006185,0.025329,-0.005764,0.021907,0.006433,-0.006325,5
-0.009832,-0.010382,0.005192,0.010599,-0.00016,-0.013106,7
-0.011947,-0.036585,-0.015984,-0.005798,-0.012046,-0.016688,5
-0.004675,0.013696,0.025501,0.026163,-0.019771,0.009518,8
0.005291,-0.009409,-0.003252,-0.002902,0.015647,0.01657,5
0.005291,-0.009409,-0.003252,-0.002902,0.015647,0.01657,5
0.008995,-0.022583,0.010462,-0.002221,-0.000679,0.017223,6
0.005291,-0.009409,-0.003252,-0.002902,0.015647,0.01657,5
-0.01497,0.011896,-0.016851,0.018639,-0.012353,0.00072,4
0.008995,-0.022583,0.010462,-0.002221,-0.000679,0.017223,6
-0.030958,-0.022061,0.040851,0.005333,-0.001893,0.021511,5
0.013013,0.021261,-0.000063,0.010896,0.01494,0.024624,5
-0.008567,-0.012572,0.012728,-0.000973,-0.013362,0.011404,6
0.001191,-0.007651,0.01243,0.004439,-0.02607,0.012552,7
0.013013,0.021261,-0.000063,0.010896,0.01494,0.024624,5
-0.004755,-0.009374,-0.007399,-0.006186,-0.006705,0.000221,6
-0.000053,-0.016475,-0.01286,-0.004724,-0.015155,0.000708,6
0.001125,0.00384,0.000953,0.007342,0.020508,0.00705,5
0.029265,-0.014853,-0.003128,0.010978,-0.010045,0.008804,6
0.001181,0.008383,0.01751,0.027652,-0.026781,-0.002068,7
0.001325,-0.014085,-0.010431,-0.012534,0.020759,0.013777,5
0.000195,0.006849,-0.001171,0.005806,0.020255,0.00849,5
-0.000115,0.002718,-0.00083,0.003835,0.019337,0.006977,6
0.001125,0.00384,0.000953,0.007342,0.020508,0.00705,5
0.002108,-0.020607,0.004122,-0.008834,0.001808,0.014335,6
0.00529,-0.012362,0.010467,-0.003433,0.013161,0.017306,6
-0.003334,-0.005497,0.010222,0.014055,0.013292,-0.024001,5
0.012923,-0.022917,-0.014172,0.000111,-0.001531,-0.018412,5
-0.013927,0.010687,-0.019086,0.000818,-0.004715,-0.005848,5
-0.008714,0.024047,-0.011121,0.022632,-0.003159,0.000204,5
-0.005032,-0.00688,-0.013253,-0.02355,-0.014787,-0.02841,5
-0.013927,0.010687,-0.019086,0.000818,-0.004715,-0.005848,5
-0.005032,-0.00688,-0.013253,-0.02355,-0.014787,-0.02841,5
0.012923,-0.022917,-0.014172,0.000111,-0.001531,-0.018412,5
-0.000563,-0.010648,-0.017764,0.017365,-0.000535,-0.017303,5
-0.000606,-0.010892,-0.017924,0.014774,-0.001616,-0.017653,6
-0.006662,-0.011929,-0.016593,0.009321,-0.005509,-0.00725,6
0.020923,-0.003893,0.000377,0.004242,-0.008582,0.01784,3
-0.013927,0.010687,-0.019086,0.000818,-0.004715,-0.005848,5
-0.008714,0.024047,-0.011121,0.022632,-0.003159,0.000204,5
0.016303,0.00138,-0.009024,-0.000534,-0.010269,0.007251,5
0.00772,-0.006853,-0.005095,0.002708,0.00129,-0.005792,5
-0.006917,-0.00431,0.011704,0.002564,-0.000512,0.005713,6
0.00485,-0.008858,0.02464,0.017579,-0.002745,0.001584,6
0.00485,-0.008858,0.02464,0.017579,-0.002745,0.001584,6
-0.01875,-0.014311,-0.003062,0.013421,0.012569,-0.00414,5
0.002549,-0.019136,0.001335,-0.007051,0.001371,0.015531,6
-0.011066,0.022622,-0.006304,0.02533,-0.009273,0.025909,6
0.002327,0.008143,-0.003283,0.006235,0.017375,0.00593,5
-0.015224,-0.005002,-0.002762,-0.00728,-0.006358,-0.00316,7
0.00485,-0.008858,0.02464,0.017579,-0.002745,0.001584,6
-0.006917,-0.00431,0.011704,0.002564,-0.000512,0.005713,6
-0.008975,-0.003788,0.000345,0.008157,-0.029888,0.013567,7
-0.021441,-0.01934,-0.015818,0.00776,0.022049,-0.013812,5
-0.021441,-0.01934,-0.015818,0.00776,0.022049,-0.013812,5
0.000554,-0.010941,0.00613,-0.009809,0.02439,-0.028037,5
-0.029926,-0.005414,-0.005507,-0.015604,-0.013674,0.01106,6
-0.029926,-0.005414,-0.005507,-0.015604,-0.013674,0.01106,6
0.000554,-0.010941,0.00613,-0.009809,0.02439,-0.028037,5
-0.014435,-0.012461,0.002374,0.001649,-0.009288,-0.006852,6
-0.01063,-0.002568,-0.011296,0.02502,0.008794,0.016608,6
-0.028036,-0.009039,-0.006893,-0.004992,-0.005604,0.004649,6
0.031135,-0.002931,-0.002404,0.010417,0.004169,0.005213,5
0.00819,-0.000853,0.003756,0.013014,-0.030175,0.01065,6
0.031135,-0.002931,-0.002404,0.010417,0.004169,0.005213,5
-0.009249,-0.004363,-0.00155,-0.009728,-0.002156,-0.017575,6
0.012842,0.004525,-0.008233,-0.023252,-0.024681,-0.008765,5
0.00819,-0.000853,0.003756,0.013014,-0.030175,0.01065,6
0.006767,0.01656,0.014408,0.005231,-0.026569,0.006171,7
-0.016385,-0.012917,0.025778,-0.007926,0.010626,0.015587,6
0.011279,0.004143,0.026479,0.001648,0.001496,-0.020038,6
-0.010935,-0.005594,0.015779,0.011704,-0.010825,0.021293,6
-0.005282,0.009092,-0.011866,0.000045,0.022277,0.007103,5
-0.006316,-0.033932,0.034281,-0.040746,0.027156,0.031829,6
-0.019771,-0.0141,0.025512,-0.029181,0.027613,0.027779,6
-0.019771,-0.0141,0.025512,-0.029181,0.027613,0.027779,6
-0.005808,0.001245,0.00502,0.014652,-0.027029,0.004115,7
-0.010532,-0.009009,0.021824,0.00644,-0.01874,0.015255,6
-0.005282,0.009092,-0.011866,0.000045,0.022277,0.007103,5
-0.003941,-0.024654,0.02335,-0.018421,0.014219,0.016686,6
-0.019771,-0.0141,0.025512,-0.029181,0.027613,0.027779,6
-0.00153,0.004086,-0.003739,0.005964,0.01852,0.007407,5
0.017286,-0.026161,0.012889,-0.000534,-0.00277,0.020346,5
-0.01109,0.000297,-0.002556,-0.000554,-0.010091,-0.010156,5
0.005197,-0.006958,0.006713,-0.006138,0.016605,0.008701,5
0.026248,-0.037934,0.006365,-0.003682,0.006683,0.000345,6
0.026248,-0.037934,0.006365,-0.003682,0.006683,0.000345,6
-0.01018,-0.00474,-0.003817,0.016001,-0.011126,0.016373,6
-0.011543,-0.006573,0.004944,-0.00848,-0.025681,-0.003587,6
0.026248,-0.037934,0.006365,-0.003682,0.006683,0.000345,6
0.00642,-0.021177,0.007281,0.005237,-0.002151,0.011226,6
-0.010832,-0.029314,-0.003741,0.012704,-0.003793,0.002232,6
-0.005428,-0.024253,-0.007486,-0.013322,0.007713,-0.031205,5
-0.006723,-0.000298,0.00473,-0.001784,-0.024076,-0.006202,6
0.004478,0.010817,-0.00051,0.008948,0.003967,0.007095,6
-0.005245,-0.016563,0.004145,-0.011635,0.01015,0.028786,6
-0.021561,0.001441,-0.001246,-0.040438,-0.005597,0.0065,7
0.000072,-0.017337,0.012911,0.001564,0.005254,0.005588,5
-0.009731,-0.028939,0.027853,0.022663,-0.026837,-0.016968,4
-0.012866,-0.023432,0.000879,0.012847,-0.005481,-0.017829,6
-0.012828,-0.026222,0.011869,0.007195,-0.002836,-0.010474,6
-0.006064,-0.004418,0.017252,-0.003717,-0.020457,0.005234,7
-0.006064,-0.004418,0.017252,-0.003717,-0.020457,0.005234,7
-0.00869,-0.004028,0.01191,0.004342,0.003169,0.005908,7
-0.00869,-0.004028,0.01191,0.004342,0.003169,0.005908,7
-0.022065,-0.004633,0.003864,0.007085,-0.020424,0.03356,6
-0.029622,-0.024998,0.007987,-0.039157,0.029189,-0.004823,6
-0.006064,-0.004418,0.017252,-0.003717,-0.020457,0.005234,7
-0.00869,-0.004028,0.01191,0.004342,0.003169,0.005908,7
-0.016351,-0.006785,0.031632,0.032899,-0.016078,0.012046,7
-0.022065,-0.004633,0.003864,0.007085,-0.020424,0.03356,6
0.00159,0.007086,-0.000071,0.014158,0.023385,0.004904,5
-0.031193,-0.011641,-0.00129,0.018536,-0.012117,0.009283,6
-0.01505,0.00361,-0.012711,0.005463,-0.003967,-0.003147,6
0.015268,-0.003427,-0.007309,-0.000635,-0.004109,0.019721,5
-0.022923,-0.015568,0.004993,0.004184,-0.015622,0.005189,7
-0.019018,0.000956,-0.029399,-0.01347,-0.001141,-0.017347,5
-0.019018,0.000956,-0.029399,-0.01347,-0.001141,-0.017347,5
-0.031717,-0.016602,-0.02128,-0.028388,0.004927,-0.006659,5
0.011461,-0.018859,0.001386,-0.012252,-0.005199,-0.007934,6
-0.009125,-0.007749,-0.003389,0.015385,-0.007242,-0.007533,5
0.028537,-0.003518,-0.011232,0.014933,0.004307,0.000153,5
-0.02356,-0.006864,0.007869,0.019595,-0.015129,0.008526,6
0.002444,-0.004252,0.010912,-0.009862,-0.013887,0.010943,8
-0.010094,-0.015044,-0.01529,-0.031958,-0.019642,-0.002606,4
-0.00212,0.003898,0.005992,-0.020162,-0.010381,-0.015675,6
0.017447,-0.011,-0.008606,0.002494,0.006974,0.018141,5
0.026215,0.003166,0.015764,0.009724,-0.009793,-0.016285,6
-0.002212,-0.008024,0.005657,-0.007889,0.019547,-0.002185,5
-0.030975,-0.010231,-0.00798,-0.022258,-0.011221,0.006959,6
-0.010325,-0.004315,0.015046,0.024987,0.0244,-0.017773,5
-0.001988,-0.017064,-0.003525,0.006301,0.008075,-0.012683,6
-0.002596,0.002609,0.011981,0.008653,0.004751,0.009289,6
-0.011136,0.005395,0.013847,0.016789,-0.010434,0.004785,6
-0.014915,0.007508,0.015814,0.01406,-0.008776,0.013105,7
0.00802,-0.003968,-0.004972,-0.002518,0.009129,-0.005041,5
-0.010325,-0.004315,0.015046,0.024987,0.0244,-0.017773,5
0.029748,-0.017671,-0.00505,0.010123,0.007779,0.003619,5
-0.025305,-0.022797,-0.004231,-0.004418,0.002025,-0.0042,6
0.029748,-0.017671,-0.00505,0.010123,0.007779,0.003619,5
-0.003405,0.002909,0.006889,0.02677,0.014008,-0.017079,5
0.008993,-0.015699,0.016227,0.000197,0.0119,-0.014623,6
0.008993,-0.015699,0.016227,0.000197,0.0119,-0.014623,6
0.007464,-0.011728,0.004498,-0.004277,0.00901,0.011971,6
-0.013546,-0.003194,0.004158,0.000119,-0.022688,0.021321,7
0.001306,-0.013617,-0.010168,-0.015687,0.019412,0.012563,5
0.008912,-0.017121,0.017876,0.002812,0.01338,-0.015179,6
0.004168,0.009595,-0.007447,0.021412,0.019397,-0.002014,4
0.004106,0.007762,-0.008317,0.017378,0.016197,-0.00106,6
-0.014607,-0.009588,-0.000163,0.006014,0.01165,-0.009421,6
0.005465,-0.013324,-0.001621,-0.000798,0.006935,0.003434,7
-0.014607,-0.009588,-0.000163,0.006014,0.01165,-0.009421,6
-0.010424,-0.006597,-0.006781,0.002858,0.003139,-0.021761,6
0.004106,0.007762,-0.008317,0.017378,0.016197,-0.00106,6
-0.016333,0.001541,0.027555,-0.008417,0.001427,0.013102,7
-0.004732,-0.001249,0.003674,0.00603,-0.024145,0.019939,7
-0.009359,-0.007748,-0.008779,0.02343,-0.024652,0.013694,6
-0.008407,0.022691,0.002285,0.011613,0.013877,-0.000295,7
-0.008959,0.022421,0.00175,0.012229,0.014316,-0.00013,6
-0.019336,-0.009649,0.024377,-0.019067,0.018913,0.019579,7
-0.016333,0.001541,0.027555,-0.008417,0.001427,0.013102,7
0.00523,-0.021234,0.012965,0.00842,0.00332,-0.00846,6
-0.004732,-0.001249,0.003674,0.00603,-0.024145,0.019939,7
0.005625,-0.016566,0.009235,-0.019185,0.00135,-0.002145,6
0.005625,-0.016566,0.009235,-0.019185,0.00135,-0.002145,6
0.01377,0.007482,0.000967,-0.011847,0.012247,0.029912,6
-0.011872,0.002244,0.019324,-0.000834,0.002553,0.001592,6
0.005625,-0.016566,0.009235,-0.019185,0.00135,-0.002145,6
0.01377,0.007482,0.000967,-0.011847,0.012247,0.029912,6
-0.014682,-0.025812,-0.002535,-0.004099,0.00335,-0.014881,7
0.009883,-0.006154,0.00694,-0.003076,-0.012833,0.002295,7
0.009883,-0.006154,0.00694,-0.003076,-0.012833,0.002295,7
0.009883,-0.006154,0.00694,-0.003076,-0.012833,0.002295,7
-0.017823,0.001487,0.01013,0.022976,-0.007335,0.013972,7
0.002141,-0.004319,0.001616,0.007019,-0.000656,-0.008923,6
-0.016139,-0.010026,-0.009407,0.010664,0.020862,-0.024981,5
0.023812,-0.03612,-0.000919,0.00384,0.000995,-0.008966,6
-0.01494,-0.001142,0.007364,-0.007556,0.000977,-0.002659,6
-0.015606,-0.0133,0.00289,0.011501,-0.009985,0.009133,7
-0.01494,-0.001142,0.007364,-0.007556,0.000977,-0.002659,6
-0.016139,-0.010026,-0.009407,0.010664,0.020862,-0.024981,5
0.023812,-0.03612,-0.000919,0.00384,0.000995,-0.008966,6
-0.001427,0.005749,0.002952,0.001392,-0.000228,0.005056,6
-0.018278,-0.005457,-0.002126,-0.005016,-0.001361,0.003231,6
-0.017823,0.001487,0.01013,0.022976,-0.007335,0.013972,7
0.002141,-0.004319,0.001616,0.007019,-0.000656,-0.008923,6
0.002563,-0.012276,0.002334,0.000906,0.013997,0.013695,6
0.019391,-0.021985,-0.004831,0.001428,0.019538,0.013637,6
0.008669,-0.00872,-0.004678,0.01078,0.006172,-0.032255,5
0.007855,-0.00016,-0.001338,-0.014229,0.009131,-0.001623,5
-0.01128,-0.002921,0.013502,0.00956,0.001175,-0.006422,6
0.01935,-0.022696,-0.004007,0.002736,0.020278,0.013359,6
0.008669,-0.00872,-0.004678,0.01078,0.006172,-0.032255,5
0.008683,-0.018007,-0.011264,0.005576,0.014047,-0.038022,4
0.007855,-0.00016,-0.001338,-0.014229,0.009131,-0.001623,5
0.01745,0.001562,0.002861,-0.019807,-0.011651,0.019111,6
-0.008265,0.002647,0.019117,0.004852,0.001133,0.010579,6
-0.009545,-0.005266,0.019864,-0.000637,-0.014425,0.004335,6
0.01745,0.001562,0.002861,-0.019807,-0.011651,0.019111,6
-0.009503,0.012254,-0.011921,0.021314,0.024232,-0.02033,5
0.002585,-0.004793,0.005947,0.014225,-0.001402,0.003033,6
-0.018819,-0.00555,0.000204,-0.000862,-0.002494,-0.005679,5
-0.011376,-0.005711,-0.009833,0.012596,0.017266,-0.028105,5
0.031975,-0.023723,-0.013931,0.007918,-0.007342,-0.005553,5
-0.000444,0.00523,-0.009048,-0.000542,-0.013018,-0.00107,6
0.031975,-0.023723,-0.013931,0.007918,-0.007342,-0.005553,5
-0.014426,0.015517,-0.008934,-0.000493,0.015863,-0.004363,5
-0.015622,0.013976,-0.007575,-0.002716,0.016739,-0.003139,5
-0.01015,0.012577,0.004863,0.003904,0.027165,-0.007123,5
0.008338,-0.004187,0.009361,-0.002987,0.014651,-0.0049,5
0.015493,-0.024904,-0.024919,0.001944,0.006202,-0.004427,7
0.015493,-0.024904,-0.024919,0.001944,0.006202,-0.004427,7
0.015493,-0.024904,-0.024919,0.001944,0.006202,-0.004427,7
0.018225,-0.023574,-0.020933,0.005815,0.005356,0.006178,7
0.006155,-0.025232,0.003283,-0.009573,-0.006211,0.016152,6
0.006155,-0.025232,0.003283,-0.009573,-0.006211,0.016152,6
0.015493,-0.024904,-0.024919,0.001944,0.006202,-0.004427,7
-0.002179,-0.029184,-0.010318,0.014157,-0.015409,0.008118,6
0.008338,-0.004187,0.009361,-0.002987,0.014651,-0.0049,5
0.015493,-0.024904,-0.024919,0.001944,0.006202,-0.004427,7
0.018225,-0.023574,-0.020933,0.005815,0.005356,0.006178,7
0.019467,-0.008894,-0.001227,0.012295,-0.012151,0.004896,5
0.006155,-0.025232,0.003283,-0.009573,-0.006211,0.016152,6
-0.018995,-0.00961,0.002528,-0.003384,-0.001111,-0.006513,6
0.005916,-0.019876,0.005289,-0.005882,-0.002448,-0.020913,5
-0.012508,0.004873,-0.005612,-0.003544,-0.006616,-0.004818,6
-0.003307,-0.001021,0.024864,0.012691,-0.016332,-0.006386,5
0.012394,-0.003766,0.012651,0.006383,-0.034095,0.021398,8
-0.012573,-0.005585,0.004332,-0.003782,-0.003693,0.028481,6
-0.012573,-0.005585,0.004332,-0.003782,-0.003693,0.028481,6
0.005747,-0.020799,0.013079,-0.002445,0.000767,0.015863,6
0.005128,-0.001499,0.005507,0.009453,0.011778,0.000118,5
0.010446,-0.001031,0.010674,-0.027917,-0.004106,0.02782,7
0.001402,-0.002115,-0.006759,0.001302,0.018106,-0.039949,5
0.013545,-0.0239,-0.004919,0.002049,-0.006264,-0.015202,4
0.007994,-0.033641,0.013936,-0.003295,0.015711,0.001855,6
-0.000935,0.003919,0.013533,0.011648,-0.001497,-0.016212,6
0.00504,-0.025162,0.013459,0.01137,0.003581,-0.012158,6
0.007152,-0.005624,0.010153,0.011688,0.00223,0.002164,6
-0.007653,0.019476,-0.000074,0.019286,0.017483,-0.009087,5
0.009286,-0.031475,-0.006997,0.017166,-0.018059,0.00846,8
-0.009067,-0.011701,-0.008767,-0.003837,-0.016048,-0.011262,6
-0.014027,-0.014699,-0.00416,-0.015274,0.016511,-0.025515,6
-0.012595,-0.011453,0.004172,-0.008462,0.014769,-0.020732,6
-0.0084,-0.010681,-0.00741,-0.003085,-0.01392,-0.010738,6
-0.006366,-0.017642,-0.016466,0.01136,0.027539,0.001417,6
0.013231,-0.015179,0.006139,-0.004652,-0.005587,-0.016749,6
-0.012829,-0.011725,0.007365,0.011578,-0.018092,0.008952,7
0.013231,-0.015179,0.006139,-0.004652,-0.005587,-0.016749,6
-0.002638,0.001454,-0.00022,0.01011,-0.002133,0.000215,5
-0.002385,-0.005661,-0.003111,0.003234,0.014774,-0.02838,6
0.003774,-0.001371,0.003771,-0.00737,0.007389,0.011628,5
-0.000955,-0.010428,0.016014,0.011681,-0.010248,-0.008797,7
-0.012115,-0.014173,-0.003092,0.008912,-0.021482,0.000423,7
-0.020319,-0.004235,-0.00066,-0.000855,0.003749,-0.003122,7
-0.01174,-0.005194,0.019114,0.006184,0.027513,-0.014425,5
0.011827,-0.027505,-0.005522,0.01782,-0.022712,0.04196,6
-0.016921,-0.009509,0.011001,-0.004374,-0.009647,0.009474,6
0.019799,0.030948,0.046176,0.003342,-0.005724,-0.000449,6
-0.000473,-0.005826,0.020745,0.00808,-0.006498,-0.020456,6
-0.003523,-0.003393,0.01762,-0.000557,-0.003103,-0.011814,6
-0.006552,-0.002898,0.018462,-0.003959,-0.003282,-0.011453,6
-0.02139,-0.006112,-0.002039,-0.004873,-0.011381,-0.000979,6
0.03126,-0.018471,-0.005168,0.012639,0.00707,0.001947,6
0.026856,-0.019468,0.001162,0.004336,0.003583,0.008567,6
-0.006303,-0.007603,0.004349,0.002917,0.014865,-0.001829,5
-0.006309,-0.007226,0.005244,0.001881,0.014936,-0.001583,5
0.003587,0.02406,0.003088,0.008431,0.009749,0.013628,5
-0.008213,-0.018084,0.008212,0.014927,-0.03026,0.006984,7
-0.013373,0.003693,-0.008726,0.015535,-0.001462,-0.009014,6
0.00658,0.016044,-0.010475,-0.001938,0.015006,0.005657,5
-0.000606,-0.011571,0.005254,0.003438,-0.025951,0.009013,6
0.018114,0.029626,0.027342,0.002834,-0.014606,-0.00856,5
0.003706,0.011081,0.013414,0.025365,-0.022537,0.006085,6
-0.010595,-0.004053,0.002303,0.012572,-0.024281,-0.00886,6
0.001555,-0.016612,0.000005,-0.001923,0.003536,0.015604,6
0.007173,-0.008408,0.014791,0.005661,0.001069,0.005423,6
0.000535,-0.018225,0.016844,-0.003574,0.002239,0.014641,6
0.001032,-0.013714,0.000253,-0.001059,0.005138,0.018177,6
-0.012094,-0.00519,0.007158,-0.006703,0.004268,0.011124,7
0.03236,-0.013553,-0.007647,0.020049,-0.00819,-0.011435,6
0.012077,0.017612,-0.035628,0.027034,0.002682,-0.008732,5
0.03236,-0.013553,-0.007647,0.020049,-0.00819,-0.011435,6
-0.014296,0.008842,0.005403,0.007608,0.030343,-0.005741,5
-0.005871,-0.000554,0.009039,0.000413,0.024683,0.007494,5
-0.00768,-0.001005,0.008643,-0.001919,0.025208,0.008432,5
0.008237,-0.015389,-0.025554,0.005659,0.014215,0.000409,7
0.008237,-0.015389,-0.025554,0.005659,0.014215,0.000409,7
0.008237,-0.015389,-0.025554,0.005659,0.014215,0.000409,7
0.008237,-0.015389,-0.025554,0.005659,0.014215,0.000409,7
0.008237,-0.015389,-0.025554,0.005659,0.014215,0.000409,7
-0.004962,0.009026,-0.011409,0.004929,-0.002284,-0.0194,5
-0.010691,0.000807,0.017502,0.009241,-0.011948,-0.000372,6
-0.02099,0.001402,0.01251,-0.000659,-0.009805,0.012751,7
0.008237,-0.015389,-0.025554,0.005659,0.014215,0.000409,7
-0.012922,-0.00118,0.009779,0.000058,-0.010791,-0.00137,5
0.00288,0.022034,-0.009758,0.028003,-0.011995,0.001418,6
-0.008419,0.015238,-0.006193,0.013796,-0.000984,-0.002938,7
-0.015854,0.000795,0.013586,-0.018666,0.017832,0.009504,6
-0.004537,0.002456,0.013125,-0.006367,0.002097,-0.011036,6
-0.014277,-0.011272,0.016181,0.006951,0.00814,0.006162,7
0.015982,-0.003588,0.01338,-0.020923,0.01207,0.030276,5
0.016063,-0.021399,-0.003891,0.001865,0.004676,-0.005061,6
-0.001901,-0.002675,0.019924,-0.003986,-0.014404,-0.006693,7
-0.002461,-0.003822,0.014701,0.002877,-0.024454,0.000847,7
0.015982,-0.003588,0.01338,-0.020923,0.01207,0.030276,5
-0.008958,-0.00564,-0.002731,-0.021747,-0.007552,-0.018681,5
-0.017192,-0.008075,0.018443,0.007325,-0.004961,0.004698,6
-0.000955,-0.014412,-0.003465,0.004316,0.00937,-0.020744,5
-0.011251,-0.008043,0.001237,-0.002365,-0.019547,-0.012225,6
-0.020524,0.008396,-0.01007,-0.007038,-0.001914,0.002024,5
-0.001479,-0.016646,-0.00118,-0.002596,0.001285,-0.010274,6
-0.001479,-0.016646,-0.00118,-0.002596,0.001285,-0.010274,6
-0.031432,-0.018688,-0.007564,0.012826,-0.019759,0.010528,8
-0.014845,-0.014715,0.018443,0.008596,-0.013944,-0.005366,6
0.004952,-0.002645,0.001201,0.007921,0.009627,-0.005507,5
-0.026937,-0.003062,-0.014449,-0.006149,-0.017654,0.004707,6
-0.025517,-0.001023,-0.010699,-0.00702,-0.01866,0.005901,6
-0.019949,-0.018294,-0.001299,0.004434,-0.005703,-0.005667,6
-0.005198,0.021003,-0.001694,0.021844,0.015408,-0.011434,5
0.004347,-0.011522,-0.007748,0.005372,-0.000328,0.003903,6
-0.019949,-0.018294,-0.001299,0.004434,-0.005703,-0.005667,6
