@relation 'german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M28'

@attribute '-0.326property_magnitude=no known property-0.322housing=for free-0.267credit_amount-0.237personal_status=male single-0.232job=high qualif/self emp/mgmt...' numeric
@attribute '0.347housing=own+0.291checking_status=no checking+0.289credit_history=critical/other existing credit-0.266housing=rent+0.248existing_credits...' numeric
@attribute '-0.297property_magnitude=car+0.289job=unskilled resident-0.289other_parties=none+0.249other_parties=guarantor+0.241property_magnitude=real estate...' numeric
@attribute '0.36 other_payment_plans=none-0.29housing=own-0.268other_payment_plans=bank+0.242residence_since-0.223other_payment_plans=stores...' numeric
@attribute '0.397other_parties=none-0.333job=skilled-0.314other_parties=guarantor-0.236purpose=radio/tv-0.232personal_status=male single...' numeric
@attribute '0.358savings_status=<100-0.322credit_history=existing paid+0.318credit_history=critical/other existing credit+0.318existing_credits-0.219savings_status=no known savings...' numeric
@attribute '-0.395other_payment_plans=none+0.354other_payment_plans=bank+0.295job=skilled-0.294employment=unemployed-0.294job=high qualif/self emp/mgmt...' numeric
@attribute -0.356savings_status=<100-0.293checking_status=<0+0.274housing=rent-0.267other_parties=none+0.251savings_status=100<=X<500... numeric
@attribute '0.256employment=1<=X<4-0.239personal_status=female div/dep/mar+0.225purpose=business+0.219num_dependents-0.21employment=unemployed...' numeric
@attribute '-0.432property_magnitude=life insurance+0.311purpose=radio/tv-0.255savings_status=no known savings-0.236purpose=furniture/equipment+0.221savings_status=<100...' numeric
@attribute '-0.465employment=1<=X<4+0.348checking_status=0<=X<200-0.33checking_status=no checking+0.3  property_magnitude=life insurance+0.236employment=<1...' numeric
@attribute '-0.344job=unemp/unskilled non res+0.32 job=unskilled resident-0.304job=skilled+0.25 housing=rent-0.248employment=1<=X<4...' numeric
@attribute '0.392property_magnitude=car+0.369purpose=new car+0.33 employment=4<=X<7-0.269purpose=furniture/equipment-0.268property_magnitude=life insurance...' numeric
@attribute '-0.394personal_status=male div/sep-0.356employment=>=7-0.272property_magnitude=car+0.217purpose=education-0.213residence_since...' numeric
@attribute '0.36 employment=<1-0.27employment=unemployed+0.251checking_status=>=200-0.238residence_since-0.229installment_commitment...' numeric
@attribute '0.413personal_status=male mar/wid-0.328savings_status=100<=X<500-0.303purpose=education-0.244personal_status=female div/dep/mar-0.235job=unskilled resident...' numeric
@attribute '0.354savings_status=>=1000-0.332credit_history=no credits/all paid+0.308employment=4<=X<7-0.304savings_status=no known savings-0.256employment=1<=X<4...' numeric
@attribute '0.291purpose=new car-0.284employment=<1+0.258employment=1<=X<4-0.257job=unemp/unskilled non res-0.242personal_status=male single...' numeric
@attribute '-0.386personal_status=male mar/wid+0.292employment=4<=X<7+0.272personal_status=female div/dep/mar-0.225property_magnitude=life insurance+0.211savings_status=>=1000...' numeric
@attribute '-0.378savings_status=500<=X<1000+0.327savings_status=no known savings+0.291other_payment_plans=stores+0.271installment_commitment-0.257employment=4<=X<7...' numeric
@attribute '-0.334purpose=business+0.326savings_status=>=1000+0.307checking_status=0<=X<200+0.296purpose=used car-0.262employment=4<=X<7...' numeric
@attribute '-0.528checking_status=>=200+0.394purpose=repairs+0.367checking_status=no checking-0.195purpose=radio/tv+0.173credit_history=no credits/all paid...' numeric
@attribute '-0.305purpose=retraining+0.304credit_history=delayed previously-0.243personal_status=male mar/wid-0.221credit_history=all paid+0.22 other_parties=guarantor...' numeric
@attribute '0.327savings_status=>=1000-0.293personal_status=male div/sep+0.257credit_history=no credits/all paid+0.253purpose=retraining-0.237credit_history=delayed previously...' numeric
@attribute '0.347purpose=education+0.295credit_history=delayed previously-0.285savings_status=500<=X<1000-0.276purpose=domestic appliance+0.25 purpose=repairs...' numeric
@attribute '-0.275purpose=used car+0.255purpose=furniture/equipment-0.249purpose=education-0.239savings_status=100<=X<500-0.224checking_status=>=200...' numeric
@attribute '-0.546purpose=domestic appliance-0.255purpose=education+0.227credit_history=no credits/all paid-0.222checking_status=0<=X<200-0.207employment=<1...' numeric
@attribute '-0.375purpose=retraining-0.308credit_history=all paid+0.299savings_status=100<=X<500-0.289savings_status=500<=X<1000-0.278purpose=new car...' numeric
@attribute class {good,bad}

@data
-4.253018,-1.772922,-0.703411,2.648274,-2.346431,-1.156069,0.308546,-0.746217,0.979561,-0.625615,0.269752,-0.288873,-0.429709,-0.103048,0.426475,1.373465,-0.825864,-0.406759,1.453013,1.013544,0.404929,0.069531,-1.380336,-1.076678,0.134741,0.670043,0.761298,0.348455,bad
-4.434827,-0.770596,-1.342183,-0.379093,-1.41639,-0.740688,0.538403,1.06767,4.085074,1.091728,0.625575,-0.967658,-1.429814,1.235885,-0.779945,0.283452,-0.330595,-0.075837,0.208863,1.397994,-0.864855,-0.69623,0.810336,0.442618,0.724844,0.954539,-1.007123,-1.208496,good
-1.074313,3.168106,-1.821351,-1.243882,-0.127145,-0.146037,0.487927,0.182228,1.928146,0.24767,-1.383885,-1.030231,0.139229,-0.282938,-2.242859,-0.29995,0.491719,-0.878685,-1.143002,-0.558721,-1.33893,0.29288,1.730235,-0.480507,0.020275,-0.716399,-1.329514,-2.359898,good
1.66057,-2.916502,-1.267305,1.535802,0.623021,1.065425,0.941635,-0.656099,-0.692719,0.030895,0.370541,0.98304,2.05585,-0.77974,0.449154,0.209727,0.448769,0.361033,-0.506645,1.977213,0.390487,0.581289,0.639632,0.116101,-0.27598,-0.528079,-0.73379,-1.161613,bad
-0.114125,0.040678,-2.471523,0.410236,-0.868555,-1.359751,-0.577436,0.817238,-1.554058,0.566544,1.441456,0.450562,-0.439032,-1.670551,0.490947,-0.099763,-1.966903,-0.079027,1.38905,0.846766,0.469993,-0.408385,0.461339,-0.144892,0.590839,1.333181,0.14443,-0.470475,good
2.880362,-2.162539,1.028319,1.918559,2.24052,-0.57748,0.525929,0.409224,0.750772,-0.983774,-1.677164,2.003573,-0.704491,0.365302,0.895171,-0.532768,0.853693,-2.677077,0.331368,-0.692569,0.038746,0.982497,0.352731,0.156968,0.174429,0.223824,-1.000368,-0.576596,good
-2.250284,1.800235,0.760668,1.409639,-0.296804,2.275606,0.11634,-1.406525,-0.92645,-1.011772,1.24736,0.669543,-0.831787,-0.600298,-0.481525,1.345487,-0.676169,0.766691,0.389858,0.204403,0.995843,-0.41114,0.034653,-1.094552,-0.513642,-1.095139,0.3453,0.400183,good
0.72587,-0.706407,-0.750916,-0.446757,-1.314686,1.632519,0.212911,-2.663529,0.470005,-2.338301,1.502769,0.065261,0.14295,1.091259,-0.698519,0.085695,0.876044,0.174927,0.697464,-0.903878,-0.441641,-0.309537,-0.314909,0.420016,-0.308125,1.348729,0.531915,1.050732,bad
-0.157594,1.878486,1.067834,-2.741604,1.310167,-0.556958,0.725598,-0.626129,1.499099,0.183228,-3.259008,0.604804,-1.418732,2.541055,-0.953475,0.231678,1.17604,-1.349227,0.312987,1.825851,1.650833,0.051941,0.490673,-1.702181,0.500918,-0.104911,0.347159,-0.745641,good
2.426409,-0.316063,-0.38543,1.220356,0.325925,-0.020918,-0.231579,-0.19908,-0.059476,1.518582,0.852808,-0.284446,-0.6579,0.923196,-0.184477,0.178214,0.835642,-1.564092,2.073366,0.354997,0.935106,4.582915,-0.432629,-0.34626,0.994826,-1.369002,0.261572,0.359789,bad
-1.622221,1.243217,-0.12947,-2.973229,-0.062657,-0.652909,3.133203,-0.316239,-1.367227,-0.06924,-0.21743,0.193465,1.828497,-0.273223,-0.928401,0.754647,1.504591,0.667629,1.474032,-0.967656,-2.136991,0.203759,0.870949,1.513687,0.321116,-1.355728,-0.048432,-0.777937,good
-1.690314,1.733244,1.242521,-0.533778,-0.164141,0.314719,2.476667,-1.326655,-1.47973,-1.838262,0.684737,0.18121,-1.07362,-0.571572,0.221693,0.706102,-0.007182,-0.795657,-0.965367,-1.453484,0.600422,1.43689,1.760275,0.693786,0.567045,0.189372,-0.284122,0.896184,good
-0.071051,0.152212,-2.440752,-0.589415,-1.08303,-0.440222,-0.702634,-0.053101,0.107057,-1.69489,1.325127,-0.072031,0.586028,-0.441977,-0.02762,0.060957,0.049676,-0.30161,1.369567,-1.157905,0.564615,-1.112533,-0.239193,1.441946,0.977875,1.748014,-1.087456,0.116141,good
2.685239,0.086922,-0.273069,0.447829,-0.048591,-0.644448,-0.546968,-0.604684,0.280698,1.090252,0.457207,-0.086466,0.596527,0.792759,1.526078,2.02939,1.371541,0.532387,-1.567595,0.904716,-0.249393,2.112746,-0.543831,-0.128911,-0.266391,0.141375,-0.161016,-1.008835,good
1.066569,0.700559,1.05111,0.94838,-1.528284,-0.221465,-0.314233,-1.941287,0.009866,0.456511,0.711098,0.694149,0.943481,-0.10647,-0.71501,0.905868,0.918127,0.118362,1.68972,-0.163954,-0.940161,-0.51287,0.734985,0.111501,0.131286,1.133448,0.574996,1.026975,good
0.330251,0.991759,3.058519,-0.773244,-0.033066,-2.226326,1.027053,-2.953328,-0.977198,0.754175,-0.140259,1.584706,-0.962988,-0.280986,-1.784083,0.197808,0.779696,-1.305692,1.059691,2.350338,0.870119,-0.3578,0.331231,-0.811523,-0.415124,0.626164,1.242896,0.383069,bad
1.813028,-1.532106,4.533364,-0.978912,-1.83135,2.259188,2.144405,2.751994,-0.33381,-1.352944,-0.666495,-0.557566,1.095122,0.081325,0.91845,2.971348,-0.831307,2.860026,-3.308915,0.027314,1.100049,-0.419404,0.440845,-0.906018,0.355472,-1.280598,0.566604,0.822548,bad
-2.326701,0.822021,0.45314,2.421102,-1.306258,0.931519,0.778801,-0.258362,0.310557,2.562241,-1.249886,-0.488813,-0.261054,1.854689,0.064952,-0.339207,-0.093527,0.48458,-1.201448,-0.577131,-0.251861,-0.137185,-0.285424,0.37754,-0.862294,0.090253,0.294619,0.35283,good
-2.638494,-1.341098,3.533959,1.182868,0.530873,-0.551496,1.557879,-1.181142,2.110742,-0.136561,0.253087,0.775121,3.050414,1.483631,-0.903185,-0.967359,1.242,1.145456,1.315731,-0.078617,-1.187188,-0.586669,-1.663796,-0.436427,-0.477678,0.248932,0.259546,-1.464177,bad
-2.527252,2.103391,-0.988548,-1.087982,-0.221344,1.443407,-0.718477,-0.402641,1.440853,-0.455207,-0.295961,0.230744,1.045995,-0.810505,0.991091,-0.139053,0.196543,-0.677609,-0.471046,0.860086,-0.099298,1.244295,1.870721,-1.260628,1.249149,0.781279,-0.599937,-2.43991,good
1.805576,0.32851,-1.136748,0.539324,-0.088884,-1.773105,-0.66424,1.01686,0.409743,0.529891,1.254963,-0.229288,0.577072,0.01214,0.861513,1.144997,2.142274,1.2983,-2.111393,1.189297,-0.199665,1.837238,-0.471348,-0.795246,-0.905218,-0.870893,0.343253,-0.03555,good
2.251823,-1.040544,2.827046,0.567145,-3.274759,-0.825237,-0.868295,3.903227,2.930723,-2.565637,-1.977039,-1.100332,1.63514,-0.851997,1.212877,0.110332,0.599984,-0.031173,-1.413715,-0.232136,1.112127,-0.048446,1.88611,-0.607149,-0.375824,-2.446162,0.416221,-0.136778,good
-0.142912,2.828226,-0.761817,0.605132,-0.258801,0.82396,-0.057969,1.375906,0.886097,-0.072446,-2.10965,-1.292425,-0.995675,0.794089,0.588916,0.823022,1.526936,0.655221,1.573952,0.317861,2.528895,-0.078755,-1.848509,1.261869,-1.14063,-0.68977,0.083645,0.539919,good
0.951734,1.367266,-2.287457,-1.710466,0.020817,0.853141,0.057192,-0.02903,1.218353,1.941255,-0.985082,0.042678,-0.430804,0.606834,-1.314278,1.358007,0.848067,1.059942,-2.184129,0.751649,-1.160756,0.911867,1.054234,0.191422,1.751377,-0.782364,-0.333773,-1.088817,bad
1.899341,-1.12117,-0.332502,0.774292,-0.388099,0.237449,-0.010637,-1.410601,-1.198127,1.312829,0.823449,0.706732,-0.447174,0.14926,0.64322,0.72053,0.313643,0.08185,1.154569,1.684349,-0.540093,0.543304,0.169711,-0.529325,-1.05924,0.334932,0.15925,-0.1477,bad
1.515094,-1.303713,1.670381,-0.574318,0.860807,-1.44575,1.929306,-0.119681,0.625324,-0.854023,-3.339535,0.94444,-0.708535,0.08594,-0.158053,0.090284,0.469321,-1.430952,-0.821294,-1.386024,0.345498,0.454046,0.601096,1.428474,0.262283,1.188676,-0.998921,1.563493,bad
2.244697,-1.009835,-0.955578,-2.142827,0.118818,-0.126316,1.935457,-2.598669,-2.142295,1.050498,0.164135,-0.054877,0.633755,1.305655,0.443318,-0.178211,0.596062,-1.162415,0.549298,2.597495,1.148041,0.323309,-0.523739,-1.340739,-0.362591,-0.286768,1.110909,-0.667911,good
-0.769569,1.097276,-3.273824,-0.286627,0.643441,1.242111,0.504239,1.186227,-0.482913,-0.817749,-0.843193,-0.192046,0.076718,-0.109422,-1.230614,-0.98766,1.251631,-0.501068,0.771034,-2.00412,-1.493989,0.252593,1.110969,-1.570341,0.184059,2.270396,-0.084052,-2.196803,good
0.090695,2.00118,-0.345096,-1.012809,-0.161431,1.372836,0.125348,0.866732,1.513156,0.021846,1.429643,-0.030788,1.058994,0.395747,-0.913085,0.236792,2.417212,1.088059,0.619274,0.470785,-1.779064,-0.957837,-0.370265,0.515138,-1.406742,-0.889833,0.281124,1.962883,good
0.915206,1.566141,-0.641809,0.907953,1.381127,0.887872,0.590419,1.829706,-0.179904,1.11911,0.496741,-1.694593,0.49204,-1.40037,-0.004781,-1.390621,0.32046,2.549082,1.203153,0.78548,2.946771,-0.215944,-0.484271,1.756542,-0.44036,0.410417,0.047952,-0.825104,good
-3.266926,-3.951273,3.907153,-1.653555,-2.174111,-0.541134,1.340819,0.214391,-3.154151,0.635213,-0.366987,-0.205737,0.291324,1.028741,0.293221,-0.737964,1.880958,-0.568073,-1.323382,0.629197,-1.866606,0.112638,-2.298294,0.053655,-0.633941,-1.047523,-0.558203,-1.432852,good
-1.89161,-3.043782,0.945018,1.372905,0.324604,-0.570399,-1.139996,-2.53831,0.615431,0.495832,0.351193,0.2677,0.857956,0.876442,1.540021,0.251632,1.398874,0.70213,-1.63786,0.520851,0.086176,0.57589,-0.27702,0.360132,-1.280477,-0.460802,-0.455437,-0.818111,bad
-3.322758,-1.617474,-2.231462,2.246758,-1.137872,-1.305859,-0.709053,0.447573,1.240161,-0.159464,-2.132378,-1.635678,-2.415714,-0.899542,1.355292,1.532076,0.055684,1.020778,1.184749,-0.541983,-0.80485,0.222476,-1.319964,-1.941675,1.53206,-0.359374,0.764991,0.00624,good
-0.892369,2.446105,0.651276,1.023682,-0.259189,-0.057408,-0.20626,1.374935,0.433974,0.224898,2.081011,-0.501772,0.114703,-0.988227,0.287774,0.595702,-0.823381,0.458431,0.602856,1.62673,0.875151,-0.580625,-0.331123,0.49705,-0.694891,1.824179,-1.153089,-0.515466,good
0.633476,-0.702518,-2.105399,-0.897617,-0.192204,1.015358,-0.888697,-1.338519,-0.138507,0.079168,1.208741,-0.001889,-0.538518,-2.460561,0.040858,0.037147,1.737815,0.89557,1.581633,-2.366088,-0.480664,-0.569951,-0.497369,-0.127143,1.751539,0.865334,-0.539379,-0.164202,bad
1.471984,-1.34379,0.06005,1.771791,0.701484,0.446587,1.165532,-2.193946,-0.90331,-0.299835,2.285713,-0.250298,-1.056803,1.168662,0.643315,-1.355826,-0.937437,1.169704,0.504333,0.658199,-0.435357,0.884097,0.904317,-0.45713,1.242242,-1.628953,-0.617103,0.036688,bad
-2.396675,1.880978,-0.486467,-0.423698,-0.434395,0.379492,0.074296,1.368058,1.726216,-0.136178,2.069802,-0.051064,0.469794,1.01871,0.162282,0.65877,0.293406,0.235716,1.334937,-0.212807,-1.058057,-1.168949,-0.279136,1.647444,0.00068,0.164957,-1.017889,0.159176,good
-2.713613,2.017783,-0.346101,-0.089207,0.679571,1.4655,-1.67217,-0.531105,-1.28205,-0.010184,-0.458877,1.633241,0.911659,-1.161124,0.453532,-0.57607,0.076096,0.810594,-0.858891,0.811655,0.349927,0.616721,0.292805,0.355586,-1.022626,-0.211733,-0.401689,-0.8967,good
-1.985643,-1.131953,2.421113,-1.583899,-2.425342,-0.990715,2.683838,4.280641,-1.187462,-2.233846,-1.615265,0.702065,0.045179,0.763364,1.32433,3.024746,-0.283468,-1.185542,2.067898,0.158928,0.737278,-0.766903,0.099963,-1.460316,-0.086221,-2.853428,-1.763896,-2.136311,good
-3.539328,2.70258,1.657928,-2.627401,1.794351,2.204935,1.185981,-1.455191,-1.078527,0.389286,-0.254866,1.75157,0.130239,-0.801705,-1.714237,0.553094,0.900197,-0.660281,0.003332,2.456059,0.819142,-0.775869,0.533711,-0.106686,-0.161923,-1.814143,0.063402,-0.194616,good
-1.001408,3.319024,-0.284207,1.054111,-0.814116,1.292872,0.13083,-0.584357,-1.891013,1.399932,0.226549,1.042338,0.468115,-0.744833,-0.204529,-0.222225,-0.409424,-0.423711,-0.454125,0.000127,0.180816,0.16505,0.326618,0.091564,-0.174889,-0.281659,-0.180348,-0.1237,good
-0.045023,3.160397,-0.912298,0.82173,-0.809628,0.381081,0.116423,0.662866,-0.612444,-0.865589,0.012368,-0.736176,-1.09055,1.706175,-0.259671,0.256623,-1.555685,0.567227,-1.076076,0.70265,-0.069643,-0.974377,-0.253414,0.116799,-0.54954,0.148333,-0.124677,0.926442,good
1.927702,1.592185,-0.318302,1.431759,1.134718,1.316964,0.711313,1.441831,-0.520071,-2.898234,0.451262,-1.674751,-0.743969,0.815455,1.48767,-0.315789,2.620077,1.064438,0.737701,-1.281383,1.107252,-0.019445,-1.000399,2.178776,-0.44348,0.288107,1.729893,0.909965,good
1.180917,-1.515338,1.063561,-0.776222,-3.553651,2.288842,-1.109069,-0.793074,-0.91991,-1.590961,-1.104147,-1.621466,0.009361,-1.366179,-1.336613,-1.914551,0.390183,-1.155218,-0.42802,0.32989,-0.395596,0.664152,-1.101869,0.871993,1.307402,0.415396,-0.518141,-0.527497,bad
-0.015438,1.971379,-0.390892,1.287134,1.497136,0.483837,-0.791371,1.482262,-0.150995,-0.418777,0.373966,-1.310803,-1.37457,-1.828323,2.267611,1.606158,0.985747,0.733639,0.631016,1.040815,-1.407658,0.369004,-0.957191,-1.83977,0.609879,0.33901,-0.975438,-1.049986,good
-5.163213,0.558746,-0.862387,2.701974,-1.253609,0.290703,0.323838,1.517639,0.722131,-0.248116,-0.755203,-0.336638,-0.757016,0.789701,1.545376,0.985433,-0.95284,-0.927852,0.936116,-0.000974,0.234792,0.249768,-1.621545,-1.232331,-0.123,0.623728,0.588672,0.016828,good
1.820475,0.06934,-1.375427,1.862838,-1.305202,-2.00055,-0.013105,1.576952,-0.074403,1.0714,-1.593412,0.482513,-0.7982,0.86961,-0.642187,2.798126,-0.042014,0.551951,-1.750215,1.390432,-0.43261,-0.61042,-0.243237,0.626395,0.696029,0.335597,-0.329114,0.8341,good
-0.074568,1.25392,0.034769,-0.121013,-0.779422,-1.369301,-2.176338,-1.821465,-1.313975,1.065466,-0.564693,1.683274,-0.952233,0.182676,0.399525,0.498696,0.913103,-0.348071,-0.619887,0.346207,-0.330793,0.284965,0.771815,1.004172,-1.241219,-0.303572,-0.056833,0.211716,good
1.137752,-0.436959,-2.689185,-0.5895,-0.850882,-1.313212,-0.279701,0.550968,1.087213,0.855311,0.307135,-0.979769,-0.093945,0.793103,0.529988,-0.167563,-2.261581,1.785597,-0.53416,0.211209,0.62091,-0.39039,-1.379548,0.199655,3.031127,0.021485,-1.643669,0.333976,good
0.610432,0.301349,-0.100198,-0.230913,2.888364,0.735683,-0.552428,0.420624,0.584004,-1.054805,-0.280613,1.352957,-1.763783,1.881543,1.426163,-0.351653,-0.288667,-1.162229,0.19416,-0.120542,-0.053264,1.363469,0.81114,-2.78962,0.69664,-0.477156,0.436627,-1.229826,good
0.910357,1.310159,-0.819479,-0.065794,-0.201809,1.081201,0.332774,0.600121,0.440713,2.214839,-1.257318,0.012747,-1.267416,1.346373,-0.592143,-0.436978,-0.128515,0.201531,0.488162,1.594435,-0.880295,0.625567,1.502799,-1.12791,0.190819,1.554917,0.47829,-0.593541,good
0.834425,-1.245978,0.526467,-2.229615,2.739867,0.462655,1.796619,0.395007,-1.422582,0.120281,0.240484,1.209725,-0.257137,-0.559657,1.640058,-1.56335,-0.879918,-0.862577,0.777341,-1.372773,1.108319,0.811317,-1.149043,-0.229301,-0.144534,1.62757,-1.085088,0.076722,bad
0.73482,-0.109806,-2.430674,0.38086,-0.984195,-1.339971,-0.070424,0.866327,-1.183998,0.626695,1.510985,0.35556,0.010267,-1.286274,0.338047,-0.459603,-2.122845,-0.499667,1.370584,0.906876,0.606512,-0.276174,-0.075019,-0.343345,0.596075,1.670505,0.228619,-0.246897,good
-0.219545,-1.537473,-0.10092,-0.684654,-0.147975,1.307777,2.139464,-0.543709,1.317082,-0.853399,-0.327122,-0.256626,-0.097868,0.497059,-2.583217,1.074334,0.294671,0.838857,-0.417531,0.913317,-1.285879,-1.883077,0.12256,0.823175,-0.96648,-1.987943,-0.344402,-0.892007,bad
0.959222,0.123441,0.999437,-0.35667,-3.518676,-0.630695,-1.912122,2.47814,0.873271,-2.068703,-2.073623,-1.717972,0.077174,-0.141282,0.103699,-1.488877,1.358185,-1.516161,-0.471887,0.019849,-0.00973,1.28843,-0.779426,-0.520387,0.591328,-2.122915,0.204799,0.191178,good
-4.207094,-1.577852,1.769211,-1.156039,0.465207,-1.114759,-0.584946,-1.96304,-0.95428,-1.01246,-0.501902,0.387574,0.004896,-2.435248,1.731979,0.980845,0.01745,1.137538,-0.2441,-0.28134,-0.097936,1.083253,1.473882,-0.239417,-0.147982,1.040185,0.496419,0.159788,bad
1.297505,-1.601811,-1.226137,-0.339713,1.059082,0.437768,-1.360395,-0.995765,0.026941,-2.060263,1.731817,-2.918652,-1.304659,-1.474716,-1.408831,-0.070451,1.458054,0.382569,-0.292759,-1.574158,-0.479487,-0.366619,-0.762496,-2.845324,0.927569,-0.069064,1.537562,2.051581,bad
-0.940973,-2.124654,0.077108,1.018546,0.088466,0.839514,-0.425882,-2.227148,-0.811851,-1.963749,0.482337,2.02828,-1.391193,-0.625417,-1.422193,0.524453,0.731023,-0.253674,-1.592258,0.035601,0.581237,-0.985598,0.705456,1.002348,-0.747988,-0.222699,-0.527695,0.68455,bad
0.02758,-1.295653,-0.00091,1.043431,-0.385541,0.173006,0.220708,0.090176,1.676751,-1.803094,1.642831,1.250246,1.872123,0.149823,-0.239345,0.651854,0.703169,0.394607,-0.585472,-1.05285,0.675488,-0.942482,2.13319,1.187031,0.326696,0.177725,-0.761015,-0.436967,good
-0.552263,0.068742,1.556574,-2.329239,0.934229,0.044674,3.031693,-1.581863,-1.754808,-0.127604,0.762346,-0.911145,2.747449,-0.646995,0.669165,0.752917,0.583304,1.042009,-0.200535,0.878273,0.169383,0.359991,-0.644524,-0.249515,-0.408238,-1.004049,-1.28668,-1.728137,bad
-1.133281,2.299491,-1.785139,1.17392,-2.103765,-1.86473,-0.379045,-0.572385,-1.699336,-0.113869,0.698659,0.551373,-0.132016,-1.146286,-0.350652,0.287679,-0.985276,-0.71299,0.425263,1.285737,-0.217144,0.243641,0.501648,0.325922,0.462016,0.291948,0.028475,-0.032902,good
0.563686,1.501818,3.106594,-0.459543,1.220051,0.144544,-0.560427,-1.442421,3.110517,0.030932,-0.827811,0.38655,0.571304,0.370765,-1.049768,-0.608221,0.240061,0.588128,-0.196815,1.910692,0.052004,0.157921,0.935184,-0.894356,0.59467,1.038248,-1.081211,-0.886482,good
2.623099,-2.091115,3.428358,-1.068967,-1.880256,1.446689,-1.720676,-0.806302,-0.30863,-3.849249,0.958289,-0.309023,-0.676715,0.605562,0.665709,-1.659917,1.347278,-2.158547,-2.140157,1.073508,-0.729331,1.205225,-2.656258,0.863725,-0.272039,-0.397531,-0.303304,0.135891,good
2.36831,-0.95279,-2.025075,-0.54108,-0.102113,-0.082569,-0.340782,-0.771154,-1.425553,1.931622,1.565352,0.699748,0.517951,0.250684,1.268922,-0.538377,-0.417652,-0.290995,0.067539,0.1966,0.865163,0.36522,0.051014,0.324605,-0.476922,-0.201585,-0.670338,-0.889106,bad
1.276868,2.616467,1.034081,0.505607,0.272567,1.325868,-0.402242,-0.140695,1.031389,0.605378,-1.447133,-1.441354,0.692143,0.707256,0.85238,0.090912,0.197465,0.813775,-0.769144,0.180746,0.219612,0.457649,0.274043,0.609071,-0.822749,0.346231,-0.512414,-0.376361,good
2.24877,-0.900589,-0.43112,-1.815559,-0.543949,-0.435015,2.241696,-1.798545,-1.850815,1.180051,-1.14158,-0.553802,1.206937,-0.087635,0.356453,-0.283519,-1.184522,1.027777,0.030488,0.413464,0.30284,0.633098,0.208912,-0.0222,0.389905,0.589845,0.519285,1.360007,good
-1.926993,0.141638,-0.281047,-3.366252,0.86842,-1.633601,0.671959,0.328014,0.355885,1.765637,1.938461,0.536766,-0.884485,2.33928,-0.710744,-1.597406,2.193432,-1.29968,-1.735153,2.207315,1.721487,-0.791489,-0.167508,-2.187304,-1.177843,-0.193243,0.261074,-0.26745,bad
3.381403,-0.226234,1.071892,0.273798,0.871561,-1.634229,-0.909967,-1.292097,0.2279,1.904559,-1.386199,0.283568,-0.77132,0.015089,1.017287,-1.460299,-0.791732,-0.644673,0.48805,0.510968,-1.019463,-2.13521,-0.049562,0.507975,0.17133,-0.114594,1.503671,0.73382,bad
2.000975,1.163818,2.93246,0.337936,0.414123,-1.68105,-1.641271,-0.869977,2.89586,-1.643018,-2.275889,-0.194967,1.26616,-0.137446,1.422427,-0.271089,0.199544,-0.049292,-0.907548,0.59413,0.376205,1.259634,0.227052,0.956917,-0.260746,-0.175866,-0.001301,-0.014497,good
-0.090997,1.43648,-2.140249,-1.827354,-0.910377,-1.29452,1.502329,-1.299723,-1.567791,-2.078758,-0.410662,-0.478548,0.307597,1.504997,-0.753585,0.249644,1.804085,-1.069664,0.857873,0.93547,0.855558,-0.535099,-0.03399,1.123356,0.76274,0.572055,0.270416,-0.089285,good
-2.741709,-2.147706,0.530866,1.607291,-0.619303,-0.910274,2.692628,-1.308665,0.629168,-0.483721,0.290048,-1.626321,0.587024,0.746235,-1.317619,-0.166841,1.473046,-0.946657,-0.0566,-1.580741,-0.545225,-0.75481,-2.696025,-1.223713,-2.3409,-0.134757,-1.366684,-3.240606,bad
2.615919,-1.029702,2.507347,-0.70949,-1.275849,0.171416,-1.6332,0.11837,-1.069736,-2.104477,0.5961,0.591978,-1.632789,1.453472,0.300922,-0.956483,1.458823,-1.880227,-2.602293,-0.235685,-1.212469,2.388923,-2.161693,0.153564,1.078802,-0.785186,-0.359674,-0.992913,bad
-0.188296,1.884681,-1.762547,0.434453,-1.561797,-0.91704,0.060645,0.58657,-0.308459,0.237248,0.712046,0.457704,1.051827,-1.397467,-0.489393,-1.420939,-0.05294,-1.116456,-0.593398,-0.01036,0.197018,0.714967,0.13429,-1.21375,-0.163647,-0.275698,1.072407,1.152654,bad
-1.136225,0.703777,0.819726,-1.412066,3.96943,1.715608,-3.213267,1.676153,-0.767152,2.582022,1.353349,-1.927642,2.588196,0.669395,-2.306821,2.838885,-1.015828,-1.499417,-0.354634,-0.986067,0.142016,-0.591379,0.522948,0.549974,1.601816,-0.872698,-0.189165,0.449219,good
-0.462197,0.996591,-1.707778,-2.559288,-0.14419,2.652538,0.132401,-0.884914,1.869094,0.167898,0.574053,0.56579,1.408377,0.502453,-0.87986,0.641487,1.550488,-0.029874,0.551567,0.459814,-1.919021,-0.499674,1.260963,-0.039358,1.317664,0.333694,-0.409761,-0.439929,bad
0.783912,-2.569181,-3.085345,1.430221,0.379336,-0.828706,0.869758,1.662177,-0.366325,0.062689,-0.205015,0.818175,0.965989,-1.018381,-0.298848,0.221491,-0.453519,-1.644533,0.347878,-1.234059,1.524186,-0.112926,-0.544112,-1.380461,-1.199265,-0.448308,-1.146224,-1.923422,bad
