@relation 'german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute '-0.326property_magnitude=no known property-0.322housing=for free-0.267credit_amount-0.237personal_status=male single-0.232job=high qualif/self emp/mgmt...' numeric
@attribute '0.347housing=own+0.291checking_status=no checking+0.289credit_history=critical/other existing credit-0.266housing=rent+0.248existing_credits...' numeric
@attribute '-0.297property_magnitude=car+0.289job=unskilled resident-0.289other_parties=none+0.249other_parties=guarantor+0.241property_magnitude=real estate...' numeric
@attribute '0.36 other_payment_plans=none-0.29housing=own-0.268other_payment_plans=bank+0.242residence_since-0.223other_payment_plans=stores...' numeric
@attribute '0.397other_parties=none-0.333job=skilled-0.314other_parties=guarantor-0.236purpose=radio/tv-0.232personal_status=male single...' numeric
@attribute '0.358savings_status=<100-0.322credit_history=existing paid+0.318credit_history=critical/other existing credit+0.318existing_credits-0.219savings_status=no known savings...' numeric
@attribute '-0.395other_payment_plans=none+0.354other_payment_plans=bank+0.295job=skilled-0.294employment=unemployed-0.294job=high qualif/self emp/mgmt...' numeric
@attribute -0.356savings_status=<100-0.293checking_status=<0+0.274housing=rent-0.267other_parties=none+0.251savings_status=100<=X<500... numeric
@attribute '0.256employment=1<=X<4-0.239personal_status=female div/dep/mar+0.225purpose=business+0.219num_dependents-0.21employment=unemployed...' numeric
@attribute '-0.432property_magnitude=life insurance+0.311purpose=radio/tv-0.255savings_status=no known savings-0.236purpose=furniture/equipment+0.221savings_status=<100...' numeric
@attribute '-0.465employment=1<=X<4+0.348checking_status=0<=X<200-0.33checking_status=no checking+0.3  property_magnitude=life insurance+0.236employment=<1...' numeric
@attribute '-0.344job=unemp/unskilled non res+0.32 job=unskilled resident-0.304job=skilled+0.25 housing=rent-0.248employment=1<=X<4...' numeric
@attribute '0.392property_magnitude=car+0.369purpose=new car+0.33 employment=4<=X<7-0.269purpose=furniture/equipment-0.268property_magnitude=life insurance...' numeric
@attribute '-0.394personal_status=male div/sep-0.356employment=>=7-0.272property_magnitude=car+0.217purpose=education-0.213residence_since...' numeric
@attribute '0.36 employment=<1-0.27employment=unemployed+0.251checking_status=>=200-0.238residence_since-0.229installment_commitment...' numeric
@attribute '0.413personal_status=male mar/wid-0.328savings_status=100<=X<500-0.303purpose=education-0.244personal_status=female div/dep/mar-0.235job=unskilled resident...' numeric
@attribute '0.354savings_status=>=1000-0.332credit_history=no credits/all paid+0.308employment=4<=X<7-0.304savings_status=no known savings-0.256employment=1<=X<4...' numeric
@attribute '0.291purpose=new car-0.284employment=<1+0.258employment=1<=X<4-0.257job=unemp/unskilled non res-0.242personal_status=male single...' numeric
@attribute '-0.386personal_status=male mar/wid+0.292employment=4<=X<7+0.272personal_status=female div/dep/mar-0.225property_magnitude=life insurance+0.211savings_status=>=1000...' numeric
@attribute '-0.378savings_status=500<=X<1000+0.327savings_status=no known savings+0.291other_payment_plans=stores+0.271installment_commitment-0.257employment=4<=X<7...' numeric
@attribute '-0.334purpose=business+0.326savings_status=>=1000+0.307checking_status=0<=X<200+0.296purpose=used car-0.262employment=4<=X<7...' numeric
@attribute '-0.528checking_status=>=200+0.394purpose=repairs+0.367checking_status=no checking-0.195purpose=radio/tv+0.173credit_history=no credits/all paid...' numeric
@attribute '-0.305purpose=retraining+0.304credit_history=delayed previously-0.243personal_status=male mar/wid-0.221credit_history=all paid+0.22 other_parties=guarantor...' numeric
@attribute '0.327savings_status=>=1000-0.293personal_status=male div/sep+0.257credit_history=no credits/all paid+0.253purpose=retraining-0.237credit_history=delayed previously...' numeric
@attribute '0.347purpose=education+0.295credit_history=delayed previously-0.285savings_status=500<=X<1000-0.276purpose=domestic appliance+0.25 purpose=repairs...' numeric
@attribute '-0.275purpose=used car+0.255purpose=furniture/equipment-0.249purpose=education-0.239savings_status=100<=X<500-0.224checking_status=>=200...' numeric
@attribute '-0.546purpose=domestic appliance-0.255purpose=education+0.227credit_history=no credits/all paid-0.222checking_status=0<=X<200-0.207employment=<1...' numeric
@attribute '-0.375purpose=retraining-0.308credit_history=all paid+0.299savings_status=100<=X<500-0.289savings_status=500<=X<1000-0.278purpose=new car...' numeric
@attribute 0.441savings_status=500<=X<1000-0.318savings_status=100<=X<500+0.317savings_status=>=1000+0.291purpose=education+0.224purpose=repairs... numeric
@attribute '-0.364savings_status=>=1000-0.312credit_history=delayed previously-0.304purpose=other+0.271other_payment_plans=stores+0.247savings_status=no known savings...' numeric
@attribute '-0.352purpose=domestic appliance-0.348checking_status=>=200-0.34purpose=repairs-0.289other_payment_plans=stores+0.241purpose=business...' numeric
@attribute '0.33 purpose=repairs-0.314purpose=education-0.292other_payment_plans=stores-0.27personal_status=male mar/wid+0.26 installment_commitment...' numeric
@attribute '0.384purpose=other+0.244num_dependents+0.243foreign_worker=no+0.232other_payment_plans=stores+0.227property_magnitude=real estate...' numeric
@attribute '0.659foreign_worker=no-0.366num_dependents-0.231own_telephone=yes+0.216credit_history=all paid-0.184existing_credits...' numeric
@attribute '-0.419personal_status=male div/sep-0.281other_payment_plans=stores+0.27 credit_history=all paid+0.25 purpose=repairs+0.236own_telephone=yes...' numeric
@attribute '-0.359credit_history=all paid+0.258purpose=furniture/equipment-0.256property_magnitude=life insurance+0.243checking_status=<0-0.227savings_status=<100...' numeric
@attribute '-0.387purpose=other+0.352other_parties=co applicant-0.338other_parties=guarantor-0.284duration-0.202job=unemp/unskilled non res...' numeric
@attribute '-0.343purpose=used car+0.3  personal_status=male mar/wid+0.276credit_history=all paid-0.267purpose=retraining-0.264savings_status=500<=X<1000...' numeric
@attribute '-0.483purpose=business+0.35 credit_history=no credits/all paid+0.321purpose=education-0.249purpose=other+0.222property_magnitude=real estate...' numeric
@attribute '-0.378credit_history=no credits/all paid+0.332purpose=retraining-0.326purpose=other-0.303purpose=used car+0.267foreign_worker=no...' numeric
@attribute -0.4residence_since+0.372employment=>=7-0.34own_telephone=yes-0.335employment=<1+0.329num_dependents... numeric
@attribute '-0.466num_dependents-0.397installment_commitment-0.31residence_since-0.284duration+0.21 checking_status=<0...' numeric
@attribute class {good,bad}

@data
2.251823,-1.040544,2.827046,0.567145,-3.274759,-0.825237,-0.868295,3.903227,2.930723,-2.565637,-1.977039,-1.100332,1.63514,-0.851997,1.212877,0.110332,0.599984,-0.031173,-1.413715,-0.232136,1.112127,-0.048446,1.88611,-0.607149,-0.375824,-2.446162,0.416221,-0.136778,-0.386302,0.006583,0.078365,1.175405,2.640212,1.786957,-0.914657,0.899616,-1.256111,-0.093626,0.56797,2.107893,0.31622,0.093244,good
-0.142912,2.828226,-0.761817,0.605132,-0.258801,0.82396,-0.057969,1.375906,0.886097,-0.072446,-2.10965,-1.292425,-0.995675,0.794089,0.588916,0.823022,1.526936,0.655221,1.573952,0.317861,2.528895,-0.078755,-1.848509,1.261869,-1.14063,-0.68977,0.083645,0.539919,0.344045,-1.931276,1.031944,-0.321749,-1.421623,-0.496579,-0.408739,-0.405935,-0.754715,-1.605446,0.85692,-0.604562,0.102047,0.162549,good
0.951734,1.367266,-2.287457,-1.710466,0.020817,0.853141,0.057192,-0.02903,1.218353,1.941255,-0.985082,0.042678,-0.430804,0.606834,-1.314278,1.358007,0.848067,1.059942,-2.184129,0.751649,-1.160756,0.911867,1.054234,0.191422,1.751377,-0.782364,-0.333773,-1.088817,0.122716,-0.569888,0.490149,-0.178151,-1.344782,1.3441,1.232679,0.945599,-0.640886,1.145685,-1.292341,-0.645061,0.037842,-0.075244,bad
1.899341,-1.12117,-0.332502,0.774292,-0.388099,0.237449,-0.010637,-1.410601,-1.198127,1.312829,0.823449,0.706732,-0.447174,0.14926,0.64322,0.72053,0.313643,0.08185,1.154569,1.684349,-0.540093,0.543304,0.169711,-0.529325,-1.05924,0.334932,0.15925,-0.1477,0.455867,-0.698271,0.255577,0.142307,1.462902,-0.713212,1.081451,0.319719,0.217748,-0.710082,-0.198226,-0.162197,-1.884755,-0.82346,bad
1.515094,-1.303713,1.670381,-0.574318,0.860807,-1.44575,1.929306,-0.119681,0.625324,-0.854023,-3.339535,0.94444,-0.708535,0.08594,-0.158053,0.090284,0.469321,-1.430952,-0.821294,-1.386024,0.345498,0.454046,0.601096,1.428474,0.262283,1.188676,-0.998921,1.563493,-1.309776,0.855987,0.414077,0.516338,-0.759634,-0.063445,0.004176,-0.778269,-0.480107,-0.430816,0.981001,0.546091,-0.272951,0.586357,bad
2.244697,-1.009835,-0.955578,-2.142827,0.118818,-0.126316,1.935457,-2.598669,-2.142295,1.050498,0.164135,-0.054877,0.633755,1.305655,0.443318,-0.178211,0.596062,-1.162415,0.549298,2.597495,1.148041,0.323309,-0.523739,-1.340739,-0.362591,-0.286768,1.110909,-0.667911,0.427161,0.757403,-0.579172,-0.861387,1.316419,-0.457,-1.793231,0.868741,0.282843,-0.372398,-0.784248,0.400358,0.216856,0.753926,good
-0.769569,1.097276,-3.273824,-0.286627,0.643441,1.242111,0.504239,1.186227,-0.482913,-0.817749,-0.843193,-0.192046,0.076718,-0.109422,-1.230614,-0.98766,1.251631,-0.501068,0.771034,-2.00412,-1.493989,0.252593,1.110969,-1.570341,0.184059,2.270396,-0.084052,-2.196803,1.849457,-0.364969,-1.777626,0.280739,0.127864,0.886022,1.215229,2.27503,-0.324361,0.021578,0.935991,-0.509366,-0.753266,-0.904984,good
0.090695,2.00118,-0.345096,-1.012809,-0.161431,1.372836,0.125348,0.866732,1.513156,0.021846,1.429643,-0.030788,1.058994,0.395747,-0.913085,0.236792,2.417212,1.088059,0.619274,0.470785,-1.779064,-0.957837,-0.370265,0.515138,-1.406742,-0.889833,0.281124,1.962883,-0.68528,0.671061,1.124687,-0.231969,1.154443,-0.583585,1.673329,1.34541,-0.077636,-1.811349,-1.066579,0.324805,0.003309,1.417754,good
0.915206,1.566141,-0.641809,0.907953,1.381127,0.887872,0.590419,1.829706,-0.179904,1.11911,0.496741,-1.694593,0.49204,-1.40037,-0.004781,-1.390621,0.32046,2.549082,1.203153,0.78548,2.946771,-0.215944,-0.484271,1.756542,-0.44036,0.410417,0.047952,-0.825104,0.999446,-1.095263,-0.117631,-0.147915,-1.46211,-0.586786,-1.29742,0.314429,-0.120935,0.578218,-0.498967,-0.419177,-0.429619,-0.277589,good
-3.266926,-3.951273,3.907153,-1.653555,-2.174111,-0.541134,1.340819,0.214391,-3.154151,0.635213,-0.366987,-0.205737,0.291324,1.028741,0.293221,-0.737964,1.880958,-0.568073,-1.323382,0.629197,-1.866606,0.112638,-2.298294,0.053655,-0.633941,-1.047523,-0.558203,-1.432852,-0.449156,-0.719465,1.110633,1.132672,-0.759917,-0.443714,0.654651,-0.428346,3.279473,1.305535,-0.131852,-0.784874,-2.149217,0.428175,good
-1.89161,-3.043782,0.945018,1.372905,0.324604,-0.570399,-1.139996,-2.53831,0.615431,0.495832,0.351193,0.2677,0.857956,0.876442,1.540021,0.251632,1.398874,0.70213,-1.63786,0.520851,0.086176,0.57589,-0.27702,0.360132,-1.280477,-0.460802,-0.455437,-0.818111,-0.097254,0.663378,0.16247,1.349915,0.066341,-0.721717,-0.264889,0.941206,0.370573,0.075397,-0.691209,-0.562236,-0.606193,2.125848,bad
-3.322758,-1.617474,-2.231462,2.246758,-1.137872,-1.305859,-0.709053,0.447573,1.240161,-0.159464,-2.132378,-1.635678,-2.415714,-0.899542,1.355292,1.532076,0.055684,1.020778,1.184749,-0.541983,-0.80485,0.222476,-1.319964,-1.941675,1.53206,-0.359374,0.764991,0.00624,-1.248661,1.137897,0.230249,0.601088,-0.276741,-0.113743,-1.93542,-0.377922,0.139074,0.050198,-0.984777,-1.188654,-1.019036,-0.739632,good
-0.892369,2.446105,0.651276,1.023682,-0.259189,-0.057408,-0.20626,1.374935,0.433974,0.224898,2.081011,-0.501772,0.114703,-0.988227,0.287774,0.595702,-0.823381,0.458431,0.602856,1.62673,0.875151,-0.580625,-0.331123,0.49705,-0.694891,1.824179,-1.153089,-0.515466,-0.805024,1.304443,-0.113223,-0.33058,-0.117183,0.229993,0.489809,-0.725992,-0.137386,-1.195644,0.351496,0.065923,0.814411,-0.195504,good
0.633476,-0.702518,-2.105399,-0.897617,-0.192204,1.015358,-0.888697,-1.338519,-0.138507,0.079168,1.208741,-0.001889,-0.538518,-2.460561,0.040858,0.037147,1.737815,0.89557,1.581633,-2.366088,-0.480664,-0.569951,-0.497369,-0.127143,1.751539,0.865334,-0.539379,-0.164202,-0.683048,1.683427,-0.061384,0.500921,0.633444,0.410397,-1.538299,-0.237586,0.056994,0.693394,-0.191117,-0.51591,-0.428952,-1.700258,bad
1.471984,-1.34379,0.06005,1.771791,0.701484,0.446587,1.165532,-2.193946,-0.90331,-0.299835,2.285713,-0.250298,-1.056803,1.168662,0.643315,-1.355826,-0.937437,1.169704,0.504333,0.658199,-0.435357,0.884097,0.904317,-0.45713,1.242242,-1.628953,-0.617103,0.036688,1.764393,-0.187912,1.101404,-1.75362,1.170822,0.241997,0.316957,-0.125593,0.28835,-0.975483,0.604151,-1.27724,-1.035716,-0.541741,bad
-2.396675,1.880978,-0.486467,-0.423698,-0.434395,0.379492,0.074296,1.368058,1.726216,-0.136178,2.069802,-0.051064,0.469794,1.01871,0.162282,0.65877,0.293406,0.235716,1.334937,-0.212807,-1.058057,-1.168949,-0.279136,1.647444,0.00068,0.164957,-1.017889,0.159176,-0.084581,1.155126,0.443726,0.17645,0.57069,-0.751352,0.349385,1.177861,0.535743,0.33801,-3.165834,-0.017487,0.607352,-0.673867,good
-2.713613,2.017783,-0.346101,-0.089207,0.679571,1.4655,-1.67217,-0.531105,-1.28205,-0.010184,-0.458877,1.633241,0.911659,-1.161124,0.453532,-0.57607,0.076096,0.810594,-0.858891,0.811655,0.349927,0.616721,0.292805,0.355586,-1.022626,-0.211733,-0.401689,-0.8967,0.228821,0.960107,-0.137499,0.299275,-0.683944,0.367464,0.409609,-0.867188,-0.945108,0.248677,0.80117,1.058192,0.257853,-0.031026,good
-1.985643,-1.131953,2.421113,-1.583899,-2.425342,-0.990715,2.683838,4.280641,-1.187462,-2.233846,-1.615265,0.702065,0.045179,0.763364,1.32433,3.024746,-0.283468,-1.185542,2.067898,0.158928,0.737278,-0.766903,0.099963,-1.460316,-0.086221,-2.853428,-1.763896,-2.136311,-0.727895,0.152724,1.16699,2.021327,0.682288,-0.448823,1.59458,-0.853327,-1.254676,0.067984,0.770469,-0.953094,-1.008652,-1.025882,good
-3.539328,2.70258,1.657928,-2.627401,1.794351,2.204935,1.185981,-1.455191,-1.078527,0.389286,-0.254866,1.75157,0.130239,-0.801705,-1.714237,0.553094,0.900197,-0.660281,0.003332,2.456059,0.819142,-0.775869,0.533711,-0.106686,-0.161923,-1.814143,0.063402,-0.194616,0.515053,1.46936,-0.502002,-1.492991,1.253494,-1.379667,-0.632581,2.046423,-0.147676,0.289533,-2.244207,1.855927,1.048873,0.006739,good
-1.001408,3.319024,-0.284207,1.054111,-0.814116,1.292872,0.13083,-0.584357,-1.891013,1.399932,0.226549,1.042338,0.468115,-0.744833,-0.204529,-0.222225,-0.409424,-0.423711,-0.454125,0.000127,0.180816,0.16505,0.326618,0.091564,-0.174889,-0.281659,-0.180348,-0.1237,-0.279331,-0.198444,0.150769,-0.05832,0.383175,0.309694,-0.18825,-0.622119,-0.104685,0.736048,-0.238602,0.314447,-0.974993,0.058295,good
-0.045023,3.160397,-0.912298,0.82173,-0.809628,0.381081,0.116423,0.662866,-0.612444,-0.865589,0.012368,-0.736176,-1.09055,1.706175,-0.259671,0.256623,-1.555685,0.567227,-1.076076,0.70265,-0.069643,-0.974377,-0.253414,0.116799,-0.54954,0.148333,-0.124677,0.926442,0.056901,0.430233,0.355897,1.290092,0.09384,-0.696832,-0.195835,-0.722825,0.427147,0.406791,-0.934207,-0.201533,-0.949864,0.009074,good
1.927702,1.592185,-0.318302,1.431759,1.134718,1.316964,0.711313,1.441831,-0.520071,-2.898234,0.451262,-1.674751,-0.743969,0.815455,1.48767,-0.315789,2.620077,1.064438,0.737701,-1.281383,1.107252,-0.019445,-1.000399,2.178776,-0.44348,0.288107,1.729893,0.909965,2.038524,-1.945088,-0.343106,0.349296,0.528395,3.607853,-1.515804,0.956885,0.320616,0.922572,-0.32599,0.837839,0.220449,-0.615529,good
1.180917,-1.515338,1.063561,-0.776222,-3.553651,2.288842,-1.109069,-0.793074,-0.91991,-1.590961,-1.104147,-1.621466,0.009361,-1.366179,-1.336613,-1.914551,0.390183,-1.155218,-0.42802,0.32989,-0.395596,0.664152,-1.101869,0.871993,1.307402,0.415396,-0.518141,-0.527497,-0.806583,-0.063753,0.242369,-1.497593,-1.298912,-0.420304,0.347285,0.829529,1.466893,0.496851,0.31359,-0.33516,-0.958646,-0.032717,bad
-0.015438,1.971379,-0.390892,1.287134,1.497136,0.483837,-0.791371,1.482262,-0.150995,-0.418777,0.373966,-1.310803,-1.37457,-1.828323,2.267611,1.606158,0.985747,0.733639,0.631016,1.040815,-1.407658,0.369004,-0.957191,-1.83977,0.609879,0.33901,-0.975438,-1.049986,-0.793073,2.309166,0.537107,1.156927,1.185478,-1.080333,-0.98324,-0.831319,-0.445499,-0.237823,0.142535,-0.928997,-1.569915,-0.586778,good
-5.163213,0.558746,-0.862387,2.701974,-1.253609,0.290703,0.323838,1.517639,0.722131,-0.248116,-0.755203,-0.336638,-0.757016,0.789701,1.545376,0.985433,-0.95284,-0.927852,0.936116,-0.000974,0.234792,0.249768,-1.621545,-1.232331,-0.123,0.623728,0.588672,0.016828,-1.206435,0.136284,-0.131473,-0.904054,-0.976786,0.844234,-0.240691,-0.201956,-0.55749,-0.473429,-0.256628,-0.093934,0.434996,0.878887,good
1.820475,0.06934,-1.375427,1.862838,-1.305202,-2.00055,-0.013105,1.576952,-0.074403,1.0714,-1.593412,0.482513,-0.7982,0.86961,-0.642187,2.798126,-0.042014,0.551951,-1.750215,1.390432,-0.43261,-0.61042,-0.243237,0.626395,0.696029,0.335597,-0.329114,0.8341,0.180852,0.922427,0.353322,0.574703,0.628976,-0.538751,0.540574,-0.42453,0.083261,1.02309,0.285692,-0.23747,0.0929,-0.469329,good
-0.074568,1.25392,0.034769,-0.121013,-0.779422,-1.369301,-2.176338,-1.821465,-1.313975,1.065466,-0.564693,1.683274,-0.952233,0.182676,0.399525,0.498696,0.913103,-0.348071,-0.619887,0.346207,-0.330793,0.284965,0.771815,1.004172,-1.241219,-0.303572,-0.056833,0.211716,-0.084429,-0.215896,0.842988,0.923554,0.705336,0.16379,0.481725,-0.521133,0.526848,-0.371995,1.10628,0.914463,1.103478,0.581475,good
1.137752,-0.436959,-2.689185,-0.5895,-0.850882,-1.313212,-0.279701,0.550968,1.087213,0.855311,0.307135,-0.979769,-0.093945,0.793103,0.529988,-0.167563,-2.261581,1.785597,-0.53416,0.211209,0.62091,-0.39039,-1.379548,0.199655,3.031127,0.021485,-1.643669,0.333976,1.334701,1.529778,1.058738,-2.530169,0.241739,0.632805,0.75428,0.407903,-0.086362,0.775546,1.126418,-0.208403,0.959784,-0.112897,good
0.610432,0.301349,-0.100198,-0.230913,2.888364,0.735683,-0.552428,0.420624,0.584004,-1.054805,-0.280613,1.352957,-1.763783,1.881543,1.426163,-0.351653,-0.288667,-1.162229,0.19416,-0.120542,-0.053264,1.363469,0.81114,-2.78962,0.69664,-0.477156,0.436627,-1.229826,-0.398827,-2.550285,-0.372589,-0.360826,-1.681757,0.799862,-0.175541,0.277539,0.395159,-0.534883,0.049562,-1.888866,-0.614322,0.45883,good
0.910357,1.310159,-0.819479,-0.065794,-0.201809,1.081201,0.332774,0.600121,0.440713,2.214839,-1.257318,0.012747,-1.267416,1.346373,-0.592143,-0.436978,-0.128515,0.201531,0.488162,1.594435,-0.880295,0.625567,1.502799,-1.12791,0.190819,1.554917,0.47829,-0.593541,-0.150157,-1.765287,-0.282166,1.071789,-0.172301,0.72384,0.300192,-0.050457,-0.156636,-0.74207,1.073832,0.099572,-0.496631,-1.650007,good
0.834425,-1.245978,0.526467,-2.229615,2.739867,0.462655,1.796619,0.395007,-1.422582,0.120281,0.240484,1.209725,-0.257137,-0.559657,1.640058,-1.56335,-0.879918,-0.862577,0.777341,-1.372773,1.108319,0.811317,-1.149043,-0.229301,-0.144534,1.62757,-1.085088,0.076722,-0.719779,0.69762,-0.222116,-0.571994,-1.192114,0.651599,0.392218,0.553642,-0.535108,0.22361,-0.472015,0.320982,-1.362826,-0.678479,bad
0.73482,-0.109806,-2.430674,0.38086,-0.984195,-1.339971,-0.070424,0.866327,-1.183998,0.626695,1.510985,0.35556,0.010267,-1.286274,0.338047,-0.459603,-2.122845,-0.499667,1.370584,0.906876,0.606512,-0.276174,-0.075019,-0.343345,0.596075,1.670505,0.228619,-0.246897,-0.23346,-0.250247,0.009641,-0.503963,0.241731,0.579287,-0.114664,0.242341,0.671166,0.586259,-0.542617,0.684091,0.745845,0.211695,good
-0.219545,-1.537473,-0.10092,-0.684654,-0.147975,1.307777,2.139464,-0.543709,1.317082,-0.853399,-0.327122,-0.256626,-0.097868,0.497059,-2.583217,1.074334,0.294671,0.838857,-0.417531,0.913317,-1.285879,-1.883077,0.12256,0.823175,-0.96648,-1.987943,-0.344402,-0.892007,0.356619,-0.569241,2.072825,0.938912,0.044551,0.660264,1.62354,-2.926946,0.800871,0.659592,-1.711205,0.248391,-0.193743,1.00318,bad
0.959222,0.123441,0.999437,-0.35667,-3.518676,-0.630695,-1.912122,2.47814,0.873271,-2.068703,-2.073623,-1.717972,0.077174,-0.141282,0.103699,-1.488877,1.358185,-1.516161,-0.471887,0.019849,-0.00973,1.28843,-0.779426,-0.520387,0.591328,-2.122915,0.204799,0.191178,-2.761939,-1.625095,0.676768,-1.912341,0.012688,-2.040366,0.794411,0.594092,1.898946,-1.21009,0.348156,-0.784142,0.701761,-1.015454,good
-4.207094,-1.577852,1.769211,-1.156039,0.465207,-1.114759,-0.584946,-1.96304,-0.95428,-1.01246,-0.501902,0.387574,0.004896,-2.435248,1.731979,0.980845,0.01745,1.137538,-0.2441,-0.28134,-0.097936,1.083253,1.473882,-0.239417,-0.147982,1.040185,0.496419,0.159788,0.236797,0.016921,-0.459883,-0.884679,-0.168039,-0.540942,0.754079,-0.340545,1.217703,0.41892,1.631414,1.324879,-1.336159,1.668436,bad
1.297505,-1.601811,-1.226137,-0.339713,1.059082,0.437768,-1.360395,-0.995765,0.026941,-2.060263,1.731817,-2.918652,-1.304659,-1.474716,-1.408831,-0.070451,1.458054,0.382569,-0.292759,-1.574158,-0.479487,-0.366619,-0.762496,-2.845324,0.927569,-0.069064,1.537562,2.051581,-1.917386,0.421443,2.254398,0.545402,1.149212,-0.503867,-1.198469,0.54469,-0.372599,-0.297016,1.004623,0.32203,0.471064,0.35319,bad
-0.940973,-2.124654,0.077108,1.018546,0.088466,0.839514,-0.425882,-2.227148,-0.811851,-1.963749,0.482337,2.02828,-1.391193,-0.625417,-1.422193,0.524453,0.731023,-0.253674,-1.592258,0.035601,0.581237,-0.985598,0.705456,1.002348,-0.747988,-0.222699,-0.527695,0.68455,0.557164,0.2291,0.535006,0.914652,-0.054471,0.16838,0.600704,-0.379774,0.085659,-0.009651,0.826675,1.1458,1.10051,0.763665,bad
0.02758,-1.295653,-0.00091,1.043431,-0.385541,0.173006,0.220708,0.090176,1.676751,-1.803094,1.642831,1.250246,1.872123,0.149823,-0.239345,0.651854,0.703169,0.394607,-0.585472,-1.05285,0.675488,-0.942482,2.13319,1.187031,0.326696,0.177725,-0.761015,-0.436967,0.212701,0.021662,-0.797473,0.154165,0.873162,-1.736901,-0.714098,-1.9188,0.574384,0.565955,-0.894728,-0.191286,0.487466,-1.461712,good
-0.552263,0.068742,1.556574,-2.329239,0.934229,0.044674,3.031693,-1.581863,-1.754808,-0.127604,0.762346,-0.911145,2.747449,-0.646995,0.669165,0.752917,0.583304,1.042009,-0.200535,0.878273,0.169383,0.359991,-0.644524,-0.249515,-0.408238,-1.004049,-1.28668,-1.728137,-0.388655,-0.053384,1.082543,1.45787,0.014415,0.06661,1.439926,-1.05707,0.759618,0.521821,0.102694,-0.977833,-1.978966,0.736927,bad
-1.133281,2.299491,-1.785139,1.17392,-2.103765,-1.86473,-0.379045,-0.572385,-1.699336,-0.113869,0.698659,0.551373,-0.132016,-1.146286,-0.350652,0.287679,-0.985276,-0.71299,0.425263,1.285737,-0.217144,0.243641,0.501648,0.325922,0.462016,0.291948,0.028475,-0.032902,0.132238,0.332384,0.344509,0.212008,0.332957,0.525163,0.017528,-0.24199,-0.194869,1.024653,0.08049,-0.011791,-1.071666,-0.187585,good
0.563686,1.501818,3.106594,-0.459543,1.220051,0.144544,-0.560427,-1.442421,3.110517,0.030932,-0.827811,0.38655,0.571304,0.370765,-1.049768,-0.608221,0.240061,0.588128,-0.196815,1.910692,0.052004,0.157921,0.935184,-0.894356,0.59467,1.038248,-1.081211,-0.886482,-0.060216,-1.344768,0.292023,1.157299,-0.64232,-0.721932,0.375661,1.176799,0.113664,-0.519741,0.547214,-0.780357,0.395865,-0.581664,good
2.623099,-2.091115,3.428358,-1.068967,-1.880256,1.446689,-1.720676,-0.806302,-0.30863,-3.849249,0.958289,-0.309023,-0.676715,0.605562,0.665709,-1.659917,1.347278,-2.158547,-2.140157,1.073508,-0.729331,1.205225,-2.656258,0.863725,-0.272039,-0.397531,-0.303304,0.135891,1.282479,-0.328513,0.466253,-0.553939,-0.956854,2.797274,-0.679602,1.272041,1.488498,-0.485025,-0.700297,0.571496,-0.954297,-0.905848,good
2.36831,-0.95279,-2.025075,-0.54108,-0.102113,-0.082569,-0.340782,-0.771154,-1.425553,1.931622,1.565352,0.699748,0.517951,0.250684,1.268922,-0.538377,-0.417652,-0.290995,0.067539,0.1966,0.865163,0.36522,0.051014,0.324605,-0.476922,-0.201585,-0.670338,-0.889106,0.004117,-0.381925,0.121566,0.501583,0.728735,-0.292285,-0.24764,0.346956,0.77049,0.185204,-1.335823,-0.193893,-0.88943,-0.233624,bad
1.276868,2.616467,1.034081,0.505607,0.272567,1.325868,-0.402242,-0.140695,1.031389,0.605378,-1.447133,-1.441354,0.692143,0.707256,0.85238,0.090912,0.197465,0.813775,-0.769144,0.180746,0.219612,0.457649,0.274043,0.609071,-0.822749,0.346231,-0.512414,-0.376361,-1.231582,0.596999,0.28734,0.403995,-0.058836,-0.392559,0.044243,-1.068787,-0.038948,-0.966108,0.323699,-0.115426,0.624044,0.835759,good
2.24877,-0.900589,-0.43112,-1.815559,-0.543949,-0.435015,2.241696,-1.798545,-1.850815,1.180051,-1.14158,-0.553802,1.206937,-0.087635,0.356453,-0.283519,-1.184522,1.027777,0.030488,0.413464,0.30284,0.633098,0.208912,-0.0222,0.389905,0.589845,0.519285,1.360007,0.076776,-0.688714,0.794406,0.908664,-0.623768,-0.374235,-0.329155,0.887463,1.068449,-0.867127,-0.592577,0.61914,0.145884,0.357666,good
-1.926993,0.141638,-0.281047,-3.366252,0.86842,-1.633601,0.671959,0.328014,0.355885,1.765637,1.938461,0.536766,-0.884485,2.33928,-0.710744,-1.597406,2.193432,-1.29968,-1.735153,2.207315,1.721487,-0.791489,-0.167508,-2.187304,-1.177843,-0.193243,0.261074,-0.26745,-0.812701,0.322763,-1.181097,0.367278,1.003753,0.187175,-1.8721,1.494924,0.39265,-0.797495,0.89887,0.281599,-0.569159,0.392967,bad
